Y, X,ML Models,, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,,,,OLD BEST,PolyR,New Model,WA,,NEW BEST,,DIFF,ALL BEST,,BEST ML,ALL BEST ML,,,,LR,KNN,NN,RF,SVR,POLY,WA,,LR Best,KNN best,NN best,RF best,SVR best,POLY best,WA best
15,26, NN,,51.20211567,9.124137828,59.2799722,13.86555074,0,0,0,47.75086505,52.76816609,,,,59.2799722,56.98169672,54.92561728,114.8444536,,54.92561728,,8.07785653,54.92561728,, NN, NN,,,, , ,54.92561728, , , , ,, , ,54.92561728, , , , 
15,27, NN,,227.1777721,59.398718,193.3445543,46.89534505,6,4,4,47.66839378,52.67702936,,,,193.3445543,240.2897565,229.1943629,448.9400294,,229.1943629,,-33.83321786,193.3445543,, NN,OLD,,,, , ,229.1943629, , , , ,, , , , , , , 
15,28, KNN,,1217.335364,293.8440051,562.2549837,153.1718913,17,13,13,47.5862069,52.5862069,,,,562.2549837,1264.532033,794.5130571,1029.861558,,794.5130571,,-467.6065746,562.2549837,, KNN,OLD,,,, ,794.5130571, , , , , ,, , , , , , , 
15,29, KNN,,820.803187,324.8791129,1263.369991,389.7329427,0,0,0,47.67641997,52.66781411,,,,1263.369991,1543.372797,1092.271152,2200.584193,,1092.271152,,442.5668037,1092.271152,, KNN, KNN,,,, ,1092.271152, , , , , ,, ,1092.271152, , , , , 
15,30, KNN,,1455.679324,461.1240947,1764.387078,612.4908203,0,0,0,47.76632302,52.74914089,,,,1764.387078,1622.696995,1434.604381,2750.814204,,1434.604381,,308.7077541,1434.604381,, KNN, KNN,,,, ,1434.604381, , , , , ,, ,1434.604381, , , , , 
15,31, LR,,2174.510501,762.164957,1947.399771,594.6901042,2,3,2,47.68439108,52.65866209,,,,1947.399771,2631.680597,2263.046046,2588.998141,,2263.046046,,-227.1107301,1947.399771,, LR,OLD,,,,2263.046046, , , , , , ,, , , , , , , 
15,32, LR,,1721.298073,748.1566826,1756.478826,679.8507813,0,2,0,47.7739726,52.56849315,,,,1756.478826,2777.705921,1858.693387,2196.686461,,1858.693387,,35.18075314,1756.478826,, LR,OLD,,,,1858.693387, , , , , , ,, , , , , , , 
15,33, LR,,1455.940047,602.2602157,1722.133251,635.1369792,0,0,0,47.86324786,52.64957265,,,,1722.133251,2176.563148,1168.890619,1827.649623,,1168.890619,,266.1932041,1168.890619,, LR, LR,,,,1168.890619, , , , , , ,,1168.890619, , , , , , 
15,34, LR,,1659.027848,570.3066741,2014.576879,627.035026,0,0,0,47.95221843,52.73037543,,,,2014.576879,2604.997201,1393.137604,1984.659165,,1393.137604,,355.5490306,1393.137604,, LR, LR,,,,1393.137604, , , , , , ,,1393.137604, , , , , , 
15,35, LR,,1587.544002,529.2601101,1974.449459,513.5450846,0,1,0,48.04088586,52.64054514,,,,1974.449459,2181.1754,1457.809054,1940.59814,,1457.809054,,386.9054567,1457.809054,, LR, LR,,,,1457.809054, , , , , , ,,1457.809054, , , , , , 
15,36, KNN,,922.1871735,331.9408765,592.0800903,243.8790202,10,6,6,47.95918367,52.55102041,,,,592.0800903,1191.562443,875.6869173,636.8357689,,636.8357689,,-44.75567864,592.0800903,,WA,OLD,,,, , , , , , ,636.8357689,, , , , , , , 
15,37, KNN,,780.8820706,266.0149418,749.4797751,313.9583008,1,0,0,47.87775891,52.63157895,,,,749.4797751,905.3005019,698.806777,868.6497217,,698.806777,,-31.40229545,698.806777,, KNN, KNN,,,, ,698.806777, , , , , ,, ,698.806777, , , , , 
15,38, LR,,378.3929194,183.8147962,421.9045113,222.4247233,0,0,0,47.96610169,52.71186441,,,,421.9045113,500.8916756,349.9436372,632.735468,,349.9436372,,43.51159193,349.9436372,, LR, LR,,,,349.9436372, , , , , , ,,349.9436372, , , , , , 
15,39, KNN,,480.6586078,239.1651183,532.3090894,258.5805664,0,0,0,48.05414552,52.79187817,,,,532.3090894,603.5018769,530.4882552,1132.196827,,530.4882552,,51.6504816,530.4882552,, KNN, KNN,,,, ,530.4882552, , , , , ,, ,530.4882552, , , , , 
15,40, KNN,,531.9883265,221.2628417,451.6104701,197.4016602,1,1,1,47.97297297,52.7027027,,,,451.6104701,553.0742917,443.8930644,826.1773736,,443.8930644,,-80.37785642,443.8930644,, KNN, KNN,,,, ,443.8930644, , , , , ,, ,443.8930644, , , , , 
15,41, KNN,,600.5241724,230.0771413,555.7282909,234.0672038,2,0,0,47.8920742,52.78246206,,,,555.7282909,765.9811426,598.2901361,688.4724765,,598.2901361,,-44.79588144,555.7282909,, KNN,OLD,,,, ,598.2901361, , , , , ,, , , , , , , 
15,42, RF,,546.9368456,114.4870231,258.233741,172.0949707,3,0,0,47.81144781,52.86195286,,,,258.233741,557.8493137,551.8187922,733.9727029,,551.8187922,,-288.7031046,258.233741,, RF,OLD,,,, , , ,551.8187922, , , ,, , , , , , , 
15,43, LR,,747.4933102,232.6581841,232.8849823,186.0369954,16,13,12,47.73109244,52.77310924,,,,232.8849823,819.1678347,628.6826109,677.4458625,,628.6826109,,-444.5608801,232.8849823,, LR,OLD,,,,628.6826109, , , , , , ,, , , , , , , 
15,44, LR,,1129.001684,345.7662333,638.1542133,289.1286458,4,8,2,47.65100671,52.68456376,,,,638.1542133,1398.055327,1135.78134,1326.720977,,1135.78134,,-490.8474706,638.1542133,, LR,OLD,,,,1135.78134, , , , , , ,, , , , , , , 
15,45, LR,,1008.88598,346.4986564,876.3300748,256.1765137,3,8,1,47.57118928,52.59631491,,,,876.3300748,1321.98034,912.6313001,1067.545831,,912.6313001,,-132.5559052,876.3300748,, LR,OLD,,,,912.6313001, , , , , , ,, , , , , , , 
15,46, LR,,850.4467616,323.4746685,838.992491,199.026416,1,11,1,47.4916388,52.5083612,,,,838.992491,1526.189063,609.5758543,1152.368775,,609.5758543,,-11.45427058,609.5758543,, LR, LR,,,,609.5758543, , , , , , ,,609.5758543, , , , , , 
15,47, LR,,391.0573744,122.9545955,518.8171001,165.1453613,0,0,0,47.57929883,52.58764608,,,,518.8171001,991.9272238,456.9333994,770.7159473,,456.9333994,,127.7597256,456.9333994,, LR, LR,,,,456.9333994, , , , , , ,,456.9333994, , , , , , 
15,48, LR,,360.198796,126.4638041,380.0163812,99.75844727,0,1,0,47.66666667,52.5,,,,380.0163812,712.7783441,174.925272,614.5294658,,174.925272,,19.8175852,174.925272,, LR, LR,,,,174.925272, , , , , , ,,174.925272, , , , , , 
15,49, LR,,315.1277613,90.33741224,210.4911122,49.98109131,1,4,1,47.58735441,52.41264559,,,,210.4911122,757.5849831,359.4324999,623.7015252,,359.4324999,,-104.6366491,210.4911122,, LR,OLD,,,,359.4324999, , , , , , ,, , , , , , , 
15,50, LR,,318.5507014,66.18485375,122.7954897,29.39668172,5,2,2,47.50830565,52.3255814,,,,122.7954897,443.3220618,352.918025,364.030983,,352.918025,,-195.7552117,122.7954897,, LR,OLD,,,,352.918025, , , , , , ,, , , , , , , 
15,51, LR,,341.1482368,65.24751653,177.5041255,44.96315918,4,1,1,47.42951907,52.23880597,,,,177.5041255,508.2087847,253.1371805,407.3656692,,253.1371805,,-163.6441113,177.5041255,, LR,OLD,,,,253.1371805, , , , , , ,, , , , , , , 
15,52, KNN,,172.390336,47.69318884,215.8081517,62.99825439,0,0,0,47.51655629,52.31788079,,,,215.8081517,334.0501019,121.4156993,233.1273425,,121.4156993,,43.4178157,121.4156993,, KNN, KNN,,,, ,121.4156993, , , , , ,, ,121.4156993, , , , , 
15,53, LR,,385.0729628,102.2034425,264.0261903,76.60863444,1,3,1,47.43801653,52.23140496,,,,264.0261903,764.9662473,661.716145,719.0805828,,661.716145,,-121.0467725,264.0261903,, LR,OLD,,,,661.716145, , , , , , ,, , , , , , , 
15,54, LR,,387.1395747,102.2314982,278.7496786,58.92878418,4,7,3,47.35973597,52.14521452,,,,278.7496786,463.2273648,370.7520786,404.3165309,,370.7520786,,-108.3898961,278.7496786,, LR,OLD,,,,370.7520786, , , , , , ,, , , , , , , 
15,55, LR,,899.2546459,242.8349676,635.9257032,200.051123,6,8,5,47.28171334,52.05930807,,,,635.9257032,988.5515893,691.8069932,785.7463044,,691.8069932,,-149.8206012,635.9257032,, LR,OLD,,,,691.8069932, , , , , , ,, , , , , , , 
15,56, KNN,,202.4453624,68.40146639,262.6652734,77.02434896,0,0,0,47.36842105,52.13815789,,,,262.6652734,646.7404913,182.872218,456.3767125,,182.872218,,60.21991094,182.872218,, KNN, KNN,,,, ,182.872218, , , , , ,, ,182.872218, , , , , 
15,57, KNN,,134.7667075,59.199173,200.1968094,56.51860352,0,8,0,47.45484401,52.05254516,,,,200.1968094,336.9493342,127.9694081,236.3044331,,127.9694081,,65.43010188,127.9694081,, KNN, KNN,,,, ,127.9694081, , , , , ,, ,127.9694081, , , , , 
15,58, SVR,,1.285897471,0.537784289,1.398322472,0.476711655,0,1,0,47.54098361,51.96721311,,,,1.398322472,244.7605532,1.321064085,15.27255467,,1.321064085,,0.112425001,1.321064085,, SVR, SVR,,,, , , , ,1.321064085, , ,, , , , ,1.321064085, , 
15,59, SVR,,5.071620767,0.864777918,5.09370247,0.741513316,0,4,0,47.62684124,51.88216039,,,,5.09370247,11.47447086,5.080632242,13.9129038,,5.080632242,,0.022081703,5.080632242,, SVR, SVR,,,, , , , ,5.080632242, , ,, , , , ,5.080632242, , 
15,60, RF,,0.000387298,5.00E-05,0.094184308,0.030323335,0,0,0,47.7124183,51.96078431,,,,0.094184308,0.688012924,0.000387298,15.81614644,,0.000387298,,0.09379701,0.000387298,, RF, RF,,,, , , ,0.000387298, , , ,, , , ,0.000387298, , , 
16,5, RF,,0,0,4.643967783,1.5858682,0,0,0,47.79771615,52.03915171,,,,4.643967783,0.10561959,0,14.13357233,,0,,4.643967783,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
16,6, RF,,0.104892758,0.057850477,5.032919584,1.529118347,0,0,0,47.88273616,52.11726384,,,,5.032919584,4.615075899,0,19.10737447,,0,,4.928026826,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
16,7, RF,,0.082274138,0.082274138,3.757958136,1.200521723,0,0,0,47.96747967,52.19512195,,,,3.757958136,19.76449479,0,18.51639432,,0,,3.675683998,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
16,8, RF,,0.048334711,0.048334711,4.40574576,1.191043345,0,0,0,48.05194805,52.27272727,,,,4.40574576,2.913741164,0,18.14207555,,0,,4.357411049,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
16,9, RF,,0.343817631,0.044386665,1.939594408,0.545406723,0,0,0,48.13614263,52.35008104,,,,1.939594408,29.25249568,0.345224815,23.19875034,,0.345224815,,1.595776777,0.345224815,, RF, RF,,,, , , ,0.345224815, , , ,, , , ,0.345224815, , , 
16,10, RF,,0.031682318,0.031682318,0.163250491,0.025535001,0,1,0,48.22006472,52.26537217,,,,0.163250491,2.505759078,0,16.67706753,,0,,0.131568173,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
16,11, KNN,,0.074823928,0.051946429,0.034993005,0.005613333,7,13,7,48.14216478,52.180937,,,,0.034993005,0.544554042,0.034301724,0.724135416,,0.034301724,,-0.039830924,0.034301724,, KNN, KNN,,,, ,0.034301724, , , , , ,, ,0.034301724, , , , , 
16,12, RF,,0.077876182,0.016919285,0.034363454,0.007156667,1,1,1,48.06451613,52.09677419,,,,0.034363454,10.25322579,0,0.694695909,,0,,-0.043512727,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
16,13, SVR,,0,0,0.008824417,0.001563333,0,0,0,48.14814815,52.17391304,,,,0.008824417,3.070042191,0.028933388,1.227129309,,0.028933388,,0.008824417,0.008824417,, SVR,OLD,,,, , , , ,0.028933388, , ,, , , , , , , 
16,14, RF,,0,0,0.043821351,0.008005,0,0,0,48.23151125,52.25080386,,,,0.043821351,1.453488687,0,0.299441009,,0,,0.043821351,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
16,15, RF,,0.009606879,0.001671667,0.004411991,0.00125,1,1,1,48.1540931,52.16693419,,,,0.004411991,0.218325839,0.001226445,4.074686499,,0.001226445,,-0.005194888,0.001226445,, RF, RF,,,, , , ,0.001226445, , , ,, , , ,0.001226445, , , 
16,16, RF,,0.00229,0.00229,0.00355366,0.000658333,0,7,0,48.23717949,52.08333333,,,,0.00355366,0.888881379,0,0.464603428,,0,,0.00126366,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
16,17, SVR,,2.019015628,0.504931615,1.8281266,0.433378347,2,2,2,48.16,52,,,,1.8281266,14.93581961,2.073575391,44.86446875,,2.073575391,,-0.190889028,1.8281266,, SVR,OLD,,,, , , , ,2.073575391, , ,, , , , , , , 
16,18, NN,,12.39630426,1.790340628,12.19878751,1.801938248,1,0,0,48.08306709,52.07667732,,,,12.19878751,15.70917854,12.39570192,25.02742739,,12.39570192,,-0.197516754,12.19878751,, NN,OLD,,,, , ,12.39570192, , , , ,, , , , , , , 
16,19, LR,,134.6079689,24.30991771,82.46219778,16.65809733,5,11,4,48.00637959,51.99362041,,,,82.46219778,160.5895371,145.7853178,181.5160586,,145.7853178,,-52.14577115,82.46219778,, LR,OLD,,,,145.7853178, , , , , , ,, , , , , , , 
16,20, LR,,83.00751966,26.01509665,93.17008417,25.4402242,0,1,0,48.08917197,51.91082803,,,,93.17008417,325.737963,133.89118,355.2429127,,133.89118,,10.16256451,93.17008417,, LR,OLD,,,,133.89118, , , , , , ,, , , , , , , 
16,21, LR,,419.7507781,72.66382528,147.6879452,34.48616943,11,7,7,48.0127186,51.82829889,,,,147.6879452,423.7706522,372.5325164,568.1070908,,372.5325164,,-272.0628329,147.6879452,, LR,OLD,,,,372.5325164, , , , , , ,, , , , , , , 
16,22, LR,,157.8012773,37.65666111,60.43525935,16.39938965,4,4,4,47.93650794,51.74603175,,,,60.43525935,224.2526029,191.2910466,156.9133484,,156.9133484,,-96.47808907,60.43525935,,WA,OLD,,,, , , , , , ,156.9133484,, , , , , , , 
16,23, KNN,,50.62244174,16.01050977,41.85672331,14.69186198,5,2,2,47.86053883,51.66402536,,,,41.85672331,70.28157862,51.59850861,81.57892156,,51.59850861,,-8.765718425,41.85672331,, KNN,OLD,,,, ,51.59850861, , , , , ,, , , , , , , 
16,24, NN,,26.99088089,3.682734035,40.34853202,10.78829346,0,0,0,47.94303797,51.74050633,,,,40.34853202,51.68918272,26.92660691,66.35858731,,26.92660691,,13.35765114,26.92660691,, NN, NN,,,, , ,26.92660691, , , , ,, , ,26.92660691, , , , 
16,25, RF,,20.30669204,4.462895759,23.01841399,7.111911519,0,0,0,48.02527646,51.81674566,,,,23.01841399,24.04677943,20.30798962,37.51860692,,20.30798962,,2.711721957,20.30798962,, RF, RF,,,, , , ,20.30798962, , , ,, , , ,20.30798962, , , 
16,26, NN,,19.44434437,4.410614986,20.77375021,6.408131409,0,0,0,48.10725552,51.89274448,,,,20.77375021,51.44527517,20.45055015,52.63858543,,20.45055015,,1.329405842,20.45055015,, NN, NN,,,, , ,20.45055015, , , , ,, , ,20.45055015, , , , 
16,27, NN,,65.55607616,16.57406591,78.29743637,19.46162923,0,0,0,48.18897638,51.96850394,,,,78.29743637,341.4567753,81.66470687,160.3312234,,81.66470687,,12.74136021,78.29743637,, NN,OLD,,,, , ,81.66470687, , , , ,, , , , , , , 
16,28, KNN,,607.3555063,153.7128413,487.6742595,109.5062988,2,5,2,48.11320755,51.88679245,,,,487.6742595,967.9069064,662.0152787,1004.971365,,662.0152787,,-119.6812468,487.6742595,, KNN,OLD,,,, ,662.0152787, , , , , ,, , , , , , , 
16,29, KNN,,471.8706004,120.8552814,245.8031936,90.27972005,3,2,1,48.03767661,51.80533752,,,,245.8031936,624.4957323,382.6106285,1031.20832,,382.6106285,,-226.0674068,245.8031936,, KNN,OLD,,,, ,382.6106285, , , , , ,, , , , , , , 
16,30, KNN,,1094.706642,282.8271598,1031.503337,252.0505046,4,4,3,47.96238245,51.72413793,,,,1031.503337,1277.270685,1104.775957,1695.385895,,1104.775957,,-63.20330535,1031.503337,, KNN,OLD,,,, ,1104.775957, , , , , ,, , , , , , , 
16,31, LR,,1626.647122,446.6476836,1023.394678,349.5314453,10,6,6,47.88732394,51.64319249,,,,1023.394678,2126.058394,979.6453975,1745.76984,,979.6453975,,-603.2524444,979.6453975,, LR, LR,,,,979.6453975, , , , , , ,,979.6453975, , , , , , 
16,32, LR,,1662.696753,571.8425409,1583.009876,482.0829427,1,1,0,47.8125,51.5625,,,,1583.009876,2360.790286,1653.17066,2080.479843,,1653.17066,,-79.68687758,1583.009876,, LR,OLD,,,,1653.17066, , , , , , ,, , , , , , , 
16,33, LR,,1638.195509,638.595266,1293.624675,487.2963867,5,6,5,47.73790952,51.48205928,,,,1293.624675,2259.246472,1406.572532,1603.613373,,1406.572532,,-309.9886976,1293.624675,, LR,OLD,,,,1406.572532, , , , , , ,, , , , , , , 
16,34, LR,,1505.081839,596.6925785,1471.982246,547.2026042,2,2,1,47.6635514,51.40186916,,,,1471.982246,1860.760806,1184.372597,1269.148464,,1184.372597,,202.8337819,1184.372597,, LR, LR,,,,1184.372597, , , , , , ,,1184.372597, , , , , , 
16,35, LR,,1273.690494,506.7019303,1348.095368,451.1085286,0,1,0,47.74494557,51.32192846,,,,1348.095368,1805.852677,726.6636624,971.3322376,,726.6636624,,376.76313,726.6636624,, LR, LR,,,,726.6636624, , , , , , ,,726.6636624, , , , , , 
16,36, LR,,1284.625396,543.6539848,1326.277698,506.4121745,0,3,0,47.82608696,51.24223602,,,,1326.277698,1674.708729,1076.81088,1095.106032,,1076.81088,,231.1716669,1076.81088,, LR, LR,,,,1076.81088, , , , , , ,,1076.81088, , , , , , 
16,37, LR,,719.8249707,319.260168,818.9151767,325.925944,0,0,0,47.90697674,51.31782946,,,,818.9151767,1023.694865,847.1919343,750.5998054,,750.5998054,,99.09020601,750.5998054,,WA,WA,,,, , , , , , ,750.5998054,, , , , , , ,750.5998054
16,38, KNN,,659.5918184,298.5158539,703.9493353,275.7377279,0,1,0,47.9876161,51.23839009,,,,703.9493353,786.0251735,577.8045366,881.1603335,,577.8045366,,44.35751685,577.8045366,, KNN, KNN,,,, ,577.8045366, , , , , ,, ,577.8045366, , , , , 
16,39, LR,,433.7389143,218.065204,686.8699052,291.9347656,0,0,0,48.06800618,51.3137558,,,,686.8699052,654.010666,448.2194833,1023.017477,,448.2194833,,253.1309909,448.2194833,, LR, LR,,,,448.2194833, , , , , , ,,448.2194833, , , , , , 
16,40, RF,,397.0320798,182.1329352,354.3253566,149.2956706,1,2,1,47.99382716,51.2345679,,,,354.3253566,747.5731932,403.9484097,754.257832,,403.9484097,,-42.7067232,354.3253566,, RF,OLD,,,, , , ,403.9484097, , , ,, , , , , , , 
16,41, KNN,,544.2025321,228.0208261,604.6221961,248.4656576,0,0,0,48.07395994,51.30970724,,,,604.6221961,613.6130937,563.836915,693.3776028,,563.836915,,60.41966401,563.836915,, KNN, KNN,,,, ,563.836915, , , , , ,, ,563.836915, , , , , 
16,42, LR,,572.9517664,245.5945561,378.5728728,176.5375,4,6,2,48,51.23076923,,,,378.5728728,829.0086052,562.2745723,744.260635,,562.2745723,,-194.3788936,378.5728728,, LR,OLD,,,,562.2745723, , , , , , ,, , , , , , , 
16,43, LR,,412.099468,90.53124019,449.1440563,108.7629069,0,0,0,48.07987711,51.30568356,,,,449.1440563,608.0009914,441.7974885,694.7593045,,441.7974885,,37.04458831,441.7974885,, LR, LR,,,,441.7974885, , , , , , ,,441.7974885, , , , , , 
16,44, LR,,375.5171516,103.476519,180.226753,100.4723877,3,1,1,48.00613497,51.22699387,,,,180.226753,564.3370802,294.3890833,467.5109809,,294.3890833,,-195.2903986,180.226753,, LR,OLD,,,,294.3890833, , , , , , ,, , , , , , , 
16,45, LR,,529.9209871,160.7200579,243.0349358,157.4982259,2,1,0,47.93261868,51.14854518,,,,243.0349358,866.200413,474.9034156,767.143425,,474.9034156,,-286.8860513,243.0349358,, LR,OLD,,,,474.9034156, , , , , , ,, , , , , , , 
16,46, LR,,502.7948279,201.0272147,245.444617,174.5643392,1,4,0,47.85932722,51.07033639,,,,245.444617,729.2741165,338.9874192,523.2053537,,338.9874192,,-257.3502109,245.444617,, LR,OLD,,,,338.9874192, , , , , , ,, , , , , , , 
16,47, LR,,584.1395389,216.9301323,481.2705061,158.6596354,6,8,6,47.78625954,50.99236641,,,,481.2705061,909.96068,479.3165679,504.9896215,,479.3165679,,-23.71911548,479.3165679,, LR, LR,,,,479.3165679, , , , , , ,,479.3165679, , , , , , 
16,48, LR,,540.6664645,181.2390823,445.7095691,169.0507487,2,1,1,47.71341463,50.91463415,,,,445.7095691,824.865798,640.8260202,766.6564506,,640.8260202,,-94.95689541,445.7095691,, LR,OLD,,,,640.8260202, , , , , , ,, , , , , , , 
16,49, LR,,654.1642105,131.4727638,206.89188,66.59790446,10,4,4,47.64079148,50.83713851,,,,206.89188,759.5187466,627.2095797,635.7158694,,627.2095797,,-428.8239895,206.89188,, LR,OLD,,,,627.2095797, , , , , , ,, , , , , , , 
16,50, LR,,206.7679995,60.72186756,123.5400365,30.2699585,2,7,2,47.56838906,50.75987842,,,,123.5400365,337.998829,197.1263644,271.3365656,,197.1263644,,-83.22796296,123.5400365,, LR,OLD,,,,197.1263644, , , , , , ,, , , , , , , 
16,51, LR,,333.1003571,79.16565265,338.960064,75.57941895,0,1,0,47.64795144,50.68285281,,,,338.960064,419.8567484,361.3745984,418.1176233,,361.3745984,,5.859706959,338.960064,, LR,OLD,,,,361.3745984, , , , , , ,, , , , , , , 
16,52, RF,,811.2071416,155.5975536,196.2001338,128.5687256,14,4,4,47.57575758,50.60606061,,,,196.2001338,806.2414687,806.3959862,785.0487883,,785.0487883,,-588.8486545,196.2001338,,WA,OLD,,,, , , , , , ,785.0487883,, , , , , , , 
16,53, LR,,568.6727518,139.0491435,362.3609273,119.0232178,7,3,2,47.50378215,50.52950076,,,,362.3609273,610.2164798,449.8974451,593.7238415,,449.8974451,,-206.3118245,362.3609273,, LR,OLD,,,,449.8974451, , , , , , ,, , , , , , , 
16,54, KNN,,324.5591224,72.40066738,169.3924253,29.82799479,9,11,8,47.43202417,50.45317221,,,,169.3924253,399.7576883,340.212312,282.7178072,,282.7178072,,-113.3253819,169.3924253,,WA,OLD,,,, , , , , , ,282.7178072,, , , , , , , 
16,55, KNN,,300.0332356,87.7044117,173.9255109,59.72749837,4,4,4,47.36048265,50.37707391,,,,173.9255109,409.6645678,294.0467262,287.7505778,,287.7505778,,-113.8250669,173.9255109,,WA,OLD,,,, , , , , , ,287.7505778,, , , , , , , 
16,56, LR,,661.944827,172.3031282,225.6081042,64.31824951,4,6,4,47.28915663,50.30120482,,,,225.6081042,1155.211422,505.5673971,733.7242723,,505.5673971,,-436.3367228,225.6081042,, LR,OLD,,,,505.5673971, , , , , , ,, , , , , , , 
16,57, KNN,,68.30296686,45.38236184,189.6141806,41.27734375,0,1,0,47.36842105,50.22556391,,,,189.6141806,417.7753567,145.2215643,192.6499975,,145.2215643,,121.3112138,145.2215643,, KNN, KNN,,,, ,145.2215643, , , , , ,, ,145.2215643, , , , , 
16,58, NN,,20.96408384,5.135049605,20.62474511,4.382558187,1,5,1,47.2972973,50.15015015,,,,20.62474511,38.69444784,20.89316586,24.96674872,,20.89316586,,-0.339338737,20.62474511,, NN,OLD,,,, , ,20.89316586, , , , ,, , , , , , , 
16,59, SVR,,2.721141789,1.379107614,2.709038307,0.477076658,3,11,3,47.22638681,50.07496252,,,,2.709038307,161.1710383,2.668241,11.04675739,,2.668241,,-0.012103482,2.668241,, SVR, SVR,,,, , , , ,2.668241, , ,, , , , ,2.668241, , 
16,60, SVR,,0.454473503,0.10582599,0.458333686,0.083771666,0,5,0,47.30538922,50,,,,0.458333686,28.43311804,0.451674677,13.63922236,,0.451674677,,0.003860183,0.451674677,, SVR, SVR,,,, , , , ,0.451674677, , ,, , , , ,0.451674677, , 
16,61, RF,,0.11870091,0.018858333,0.118709957,0.019111667,0,0,0,47.38415546,50.07473842,,,,0.118709957,0.15893534,0.11870091,16.16503671,,0.11870091,,9.05E-06,0.11870091,, RF, RF,,,, , , ,0.11870091, , , ,, , , ,0.11870091, , , 
16,62, RF,,0,0,0.003459624,0.000986667,0,0,0,47.46268657,50.14925373,,,,0.003459624,0.010948487,0,20.95854542,,0,,0.003459624,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
17,5, RF,,0,0,3.67722419,1.288333384,0,0,0,47.54098361,50.22354694,,,,3.67722419,0.350845183,0,12.70284562,,0,,3.67722419,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
17,6, RF,,0,0,2.441697378,0.819716644,0,0,0,47.61904762,50.29761905,,,,2.441697378,1.141933659,0,16.53654204,,0,,2.441697378,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
