Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,,,,OLD BEST,, New Model Best RMSE Value,WA,,NEW BEST,,DIFF,ALL BEST,,BEST ML,ALL BEST ML,,,,LR,KNN,NN,RF,SVR,POLY,WA,,LR Best,KNN best,NN best,RF best,SVR best,POLY best,WA best
4,49, NN, KNN,55.33931095,10.19214753,14.54415959,11.97663879,1,0,0,50,63.54166667,,,,14.54415959,,55.33931095,131.2529072,,55.33931095,,-40.79515136,14.54415959,, NN,OLD,,,, , ,55.33931095, , , , ,, , , , , , , 
4,50, NN, SVR,29.88837063,6.788137808,32.65941372,9.953521729,0,0,0,50.51546392,63.91752577,,,,32.65941372,,29.88837063,174.3485003,,29.88837063,,2.77104309,29.88837063,, NN, NN,,,, , ,29.88837063, , , , ,, , ,29.88837063, , , , 
4,51, KNN, KNN,512.3706143,95.18496491,345.0832025,95.94485677,3,0,0,50,64.28571429,,,,345.0832025,,512.3706143,508.2317299,,508.2317299,,-163.1485273,345.0832025,,WA,OLD,,,, , , , , , ,508.2317299,, , , , , , , 
4,52, KNN, SVR,252.1305832,36.07837912,127.8710206,22.36789958,3,1,1,49.49494949,63.63636364,,,,127.8710206,,252.1305832,277.2663708,,252.1305832,,-124.2595626,127.8710206,, KNN,OLD,,,, ,252.1305832, , , , , ,, , , , , , , 
4,53, NN, SVR,37.50332576,6.421016205,63.20091763,15.07262573,0,0,0,50,64,,,,63.20091763,,37.50332576,210.303248,,37.50332576,,25.69759187,37.50332576,, NN, NN,,,, , ,37.50332576, , , , ,, , ,37.50332576, , , , 
4,54, KNN, SVR,125.4750131,35.16484423,134.1176644,35.27612305,0,0,0,50.4950495,64.35643564,,,,134.1176644,,125.4750131,146.871492,,125.4750131,,8.642651345,125.4750131,, KNN, KNN,,,, ,125.4750131, , , , , ,, ,125.4750131, , , , , 
4,55, KNN, SVR,181.7042806,40.70254178,196.0627982,47.46901042,0,0,0,50.98039216,64.70588235,,,,196.0627982,,181.7042806,295.1194525,,181.7042806,,14.35851759,181.7042806,, KNN, KNN,,,, ,181.7042806, , , , , ,, ,181.7042806, , , , , 
4,56, KNN, SVR,185.0409243,33.29920532,182.2036978,35.30647786,1,0,0,50.48543689,65.04854369,,,,182.2036978,,185.0409243,207.9657205,,185.0409243,,-2.837226482,182.2036978,, KNN,OLD,,,, ,185.0409243, , , , , ,, , , , , , , 
4,57, NN, SVR,42.60522571,9.335259231,33.78080963,13.631604,2,0,0,50,65.38461538,,,,33.78080963,,42.60522571,82.98276827,,42.60522571,,-8.824416085,33.78080963,, NN,OLD,,,, , ,42.60522571, , , , ,, , , , , , , 
4,58, NN, SVR,49.70362171,11.3182541,31.08034154,10.58055623,5,1,1,49.52380952,64.76190476,,,,31.08034154,,49.70362171,118.256826,,49.70362171,,-18.62328017,31.08034154,, NN,OLD,,,, , ,49.70362171, , , , ,, , , , , , , 
4,59, KNN, RF,247.9279211,38.3523577,72.06538553,30.72814128,5,3,3,49.05660377,64.1509434,,,,72.06538553,,247.9279211,242.1468073,,242.1468073,,-170.0814217,72.06538553,,WA,OLD,,,, , , , , , ,242.1468073,, , , , , , , 
4,60, KNN, KNN,37.02232044,6.230415971,40.54951481,8.077581787,0,0,0,49.53271028,64.48598131,,,,40.54951481,,37.02232044,148.7069978,,37.02232044,,3.527194368,37.02232044,, KNN, KNN,,,, ,37.02232044, , , , , ,, ,37.02232044, , , , , 
4,61, SVR, SVR,3.960850125,0.583625908,5.299213241,1.081113307,0,0,0,50,64.81481481,,,,5.299213241,,3.960850125,71.21512696,,3.960850125,,1.338363115,3.960850125,, SVR, SVR,,,, , , , ,3.960850125, , ,, , , , ,3.960850125, , 
4,62, RF, RF,0,0,3.764591431,0.72963829,0,0,0,50.4587156,65.13761468,,,,3.764591431,,0,65.07435651,,0,,3.764591431,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
5,24, LR, LR,0.640785098,0.082725,73.87258174,22.24286296,0,0,0,50.90909091,65.45454545,,,,73.87258174,,0.640785098,669.1257685,,0.640785098,,73.23179665,0.640785098,, LR, LR,,,,0.640785098, , , , , , ,,0.640785098, , , , , , 
5,25, LR, KNN,68.46609597,18.15388028,105.4164855,39.21600342,0,0,0,51.35135135,65.76576577,,,,105.4164855,,68.46609597,246.4518017,,68.46609597,,36.95038953,68.46609597,, LR, LR,,,,68.46609597, , , , , , ,,68.46609597, , , , , , 
5,26, RF, KNN,365.7469537,99.8332915,400.6450216,139.4956706,0,0,0,51.78571429,66.07142857,,,,400.6450216,,365.7469537,482.921677,,365.7469537,,34.89806794,365.7469537,, RF, RF,,,, , , ,365.7469537, , , ,, , , ,365.7469537, , , 
5,27, KNN, KNN,742.474254,320.6854614,944.9940035,440.7037435,0,0,0,52.21238938,66.37168142,,,,944.9940035,,742.474254,1325.429769,,742.474254,,202.5197495,742.474254,, KNN, KNN,,,, ,742.474254, , , , , ,, ,742.474254, , , , , 
5,28, LR, KNN,1133.339372,419.931391,1160.998995,457.8861654,0,0,0,52.63157895,66.66666667,,,,1160.998995,,1133.339372,1307.87341,,1133.339372,,27.65962311,1133.339372,, LR, LR,,,,1133.339372, , , , , , ,,1133.339372, , , , , , 
5,29, KNN, KNN,917.1001253,430.6154142,795.7370587,436.0767253,2,0,0,52.17391304,66.95652174,,,,795.7370587,,917.1001253,1277.295129,,917.1001253,,-121.3630666,795.7370587,, KNN,OLD,,,, ,917.1001253, , , , , ,, , , , , , , 
5,30, KNN, SVR,1146.760682,365.201985,865.5065184,294.8049479,4,2,2,51.72413793,66.37931034,,,,865.5065184,,1146.760682,1212.858285,,1146.760682,,-281.2541632,865.5065184,, KNN,OLD,,,, ,1146.760682, , , , , ,, , , , , , , 
5,31, NN, SVR,575.6970691,152.6335303,675.2249995,210.0135579,0,0,0,52.13675214,66.66666667,,,,675.2249995,,575.6970691,830.9677892,,575.6970691,,99.52793048,575.6970691,, NN, NN,,,, , ,575.6970691, , , , ,, , ,575.6970691, , , , 
5,32, NN, SVR,49.84144674,18.21805894,269.713768,104.4398356,0,0,0,52.54237288,66.94915254,,,,269.713768,,49.84144674,1579.966666,,49.84144674,,219.8723213,49.84144674,, NN, NN,,,, , ,49.84144674, , , , ,, , ,49.84144674, , , , 
5,33, KNN, KNN,172.5207376,38.37026467,227.3378451,111.2521647,0,0,0,52.94117647,67.22689076,,,,227.3378451,,172.5207376,3524.24547,,172.5207376,,54.81710757,172.5207376,, KNN, KNN,,,, ,172.5207376, , , , , ,, ,172.5207376, , , , , 
5,34, LR, KNN,304.7690683,73.75849859,391.2696853,131.0213949,0,0,0,53.33333333,67.5,,,,391.2696853,,304.7690683,1332.570548,,304.7690683,,86.50061702,304.7690683,, LR, LR,,,,304.7690683, , , , , , ,,304.7690683, , , , , , 
5,35, KNN, KNN,219.9877536,80.05604161,203.8799483,71.53581543,1,2,1,52.89256198,66.94214876,,,,203.8799483,,219.9877536,564.3777695,,219.9877536,,-16.10780531,203.8799483,, KNN,OLD,,,, ,219.9877536, , , , , ,, , , , , , , 
5,36, KNN, KNN,465.1384334,91.29471748,309.483376,94.51197103,2,0,0,52.45901639,67.21311475,,,,309.483376,,465.1384334,500.65577,,465.1384334,,-155.6550574,309.483376,, KNN,OLD,,,, ,465.1384334, , , , , ,, , , , , , , 
5,37, LR, LR,316.084506,83.71112175,361.3399784,88.81512044,0,0,0,52.84552846,67.4796748,,,,361.3399784,,316.084506,624.4211453,,316.084506,,45.25547246,316.084506,, LR, LR,,,,316.084506, , , , , , ,,316.084506, , , , , , 
5,38, LR, RF,181.1144082,39.69445615,113.0783578,31.49500326,6,3,3,52.41935484,66.93548387,,,,113.0783578,,181.1144082,508.5768379,,181.1144082,,-68.03605043,113.0783578,, LR,OLD,,,,181.1144082, , , , , , ,, , , , , , , 
5,39, POLY, RF,21.62049763,4.699766523,25.4994115,7.949373372,0,0,0,52.8,67.2,,,,25.4994115,,21.62049763,762.4758794,,21.62049763,,3.878913876,21.62049763,, POLY, POLY,,,, , , , , ,21.62049763, ,, , , , , ,21.62049763, 
5,40, POLY, RF,61.06594906,9.897108443,15.57725769,10.3562144,3,0,0,52.38095238,67.46031746,,,,15.57725769,,61.06594906,982.3732592,,61.06594906,,-45.48869137,15.57725769,, POLY,OLD,,,, , , , , ,61.06594906, ,, , , , , , , 
5,41, NN, RF,20.024304,3.625130081,20.73094554,4.724983215,0,0,0,52.75590551,67.71653543,,,,20.73094554,,20.024304,608.0246427,,20.024304,,0.706641541,20.024304,, NN, NN,,,, , ,20.024304, , , , ,, , ,20.024304, , , , 
5,42, NN, RF,55.47232077,10.08503663,56.7505759,11.65099691,0,0,0,53.125,67.96875,,,,56.7505759,,55.47232077,480.7811526,,55.47232077,,1.278255122,55.47232077,, NN, NN,,,, , ,55.47232077, , , , ,, , ,55.47232077, , , , 
5,43, NN, RF,72.55465887,11.02865634,73.15046921,12.27659607,0,0,0,53.48837209,68.21705426,,,,73.15046921,,72.55465887,222.5129678,,72.55465887,,0.595810342,72.55465887,, NN, NN,,,, , ,72.55465887, , , , ,, , ,72.55465887, , , , 
5,44, POLY, SVR,16.95821275,3.134848473,17.31509269,3.674463145,0,0,0,53.84615385,68.46153846,,,,17.31509269,,16.95821275,159.2012353,,16.95821275,,0.356879938,16.95821275,, POLY, POLY,,,, , , , , ,16.95821275, ,, , , , , ,16.95821275, 
5,45, POLY, RF,3.137272057,0.439961658,6.926630233,2.235088348,0,0,0,54.19847328,68.70229008,,,,6.926630233,,3.137272057,174.3674039,,3.137272057,,3.789358176,3.137272057,, POLY, POLY,,,, , , , , ,3.137272057, ,, , , , , ,3.137272057, 
5,47, SVR, RF,0.336968168,0.045111666,2.34481855,0.482214991,0,0,0,54.54545455,68.93939394,,,,2.34481855,,0.336968168,59.43070436,,0.336968168,,2.007850381,0.336968168,, SVR, SVR,,,, , , , ,0.336968168, , ,, , , , ,0.336968168, , 
5,48, KNN, RF,13.60629782,2.144923325,14.26722506,2.98942159,0,0,0,54.88721805,69.17293233,,,,14.26722506,,13.60629782,74.11168499,,13.60629782,,0.660927242,13.60629782,, KNN, KNN,,,, ,13.60629782, , , , , ,, ,13.60629782, , , , , 
5,49, NN, SVR,68.60801252,10.25746874,15.26086831,11.98319702,2,0,0,54.47761194,69.40298507,,,,15.26086831,,68.60801252,101.0057833,,68.60801252,,-53.34714421,15.26086831,, NN,OLD,,,, , ,68.60801252, , , , ,, , , , , , , 
5,50, RF, SVR,15.55498718,3.611677429,16.29970413,4.776546733,0,0,0,54.81481481,69.62962963,,,,16.29970413,,15.55498718,69.72703875,,15.55498718,,0.744716955,15.55498718,, RF, RF,,,, , , ,15.55498718, , , ,, , , ,15.55498718, , , 
5,51, NN, SVR,324.1342812,55.32113772,322.2074254,56.62006836,4,0,0,54.41176471,69.85294118,,,,322.2074254,,324.1342812,345.5396075,,324.1342812,,-1.926855802,322.2074254,, NN,OLD,,,, , ,324.1342812, , , , ,, , , , , , , 
5,52, NN, SVR,28.41774755,5.121744859,41.41645708,13.97372843,0,0,0,54.74452555,70.0729927,,,,41.41645708,,28.41774755,245.906251,,28.41774755,,12.99870952,28.41774755,, NN, NN,,,, , ,28.41774755, , , , ,, , ,28.41774755, , , , 
5,53, NN, SVR,28.27687711,5.960799253,44.05164937,19.30228882,0,0,0,55.07246377,70.28985507,,,,44.05164937,,28.27687711,368.3222273,,28.27687711,,15.77477226,28.27687711,, NN, NN,,,, , ,28.27687711, , , , ,, , ,28.27687711, , , , 
5,54, NN, SVR,22.67861907,5.511656986,25.89008618,9.581910197,0,0,0,55.39568345,70.50359712,,,,25.89008618,,22.67861907,179.7712026,,22.67861907,,3.211467109,22.67861907,, NN, NN,,,, , ,22.67861907, , , , ,, , ,22.67861907, , , , 
5,55, NN, SVR,87.36849331,19.66956796,70.94365796,23.66636963,1,0,0,55,70.71428571,,,,70.94365796,,87.36849331,162.6371835,,87.36849331,,-16.42483535,70.94365796,, NN,OLD,,,, , ,87.36849331, , , , ,, , , , , , , 
5,56, SVR, SVR,8.932183832,2.942869912,21.42717727,8.538206991,0,0,0,55.31914894,70.92198582,,,,21.42717727,,8.932183832,200.4057845,,8.932183832,,12.49499344,8.932183832,, SVR, SVR,,,, , , , ,8.932183832, , ,, , , , ,8.932183832, , 
5,57, SVR, SVR,3.871276879,1.153065236,6.623788399,2.29923172,0,0,0,55.63380282,71.12676056,,,,6.623788399,,3.871276879,75.0864265,,3.871276879,,2.75251152,3.871276879,, SVR, SVR,,,, , , , ,3.871276879, , ,, , , , ,3.871276879, , 
5,58, SVR, SVR,12.8563518,2.601559296,84.6354591,16.14913839,0,0,0,55.94405594,71.32867133,,,,84.6354591,,12.8563518,211.254497,,12.8563518,,71.7791073,12.8563518,, SVR, SVR,,,, , , , ,12.8563518, , ,, , , , ,12.8563518, , 
5,59, KNN, SVR,71.48670775,18.01151799,172.6589364,45.81245524,0,0,0,56.25,71.52777778,,,,172.6589364,,71.48670775,357.2415149,,71.48670775,,101.1722287,71.48670775,, KNN, KNN,,,, ,71.48670775, , , , , ,, ,71.48670775, , , , , 
5,60, SVR, SVR,1.31783512,0.448542178,4.505374214,1.767108409,0,0,0,56.55172414,71.72413793,,,,4.505374214,,1.31783512,63.00308331,,1.31783512,,3.187539094,1.31783512,, SVR, SVR,,,, , , , ,1.31783512, , ,, , , , ,1.31783512, , 
5,61, RF, RF,0,0,9.155603824,3.220054881,0,0,0,56.84931507,71.91780822,,,,9.155603824,,0,56.69704185,,0,,9.155603824,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
5,62, RF, RF,0,0,8.81700535,2.430911764,0,0,0,57.14285714,72.10884354,,,,8.81700535,,0,78.37123062,,0,,8.81700535,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
6,24, KNN, RF,11.62993084,2.500065027,242.3130379,58.74267578,0,0,0,57.43243243,72.2972973,,,,242.3130379,,11.62993084,716.4695579,,11.62993084,,230.6831071,11.62993084,, KNN, KNN,,,, ,11.62993084, , , , , ,, ,11.62993084, , , , , 
6,25, KNN, KNN,214.9618641,61.51109481,238.1810323,88.62669271,0,0,0,57.71812081,72.48322148,,,,238.1810323,,214.9618641,434.2110173,,214.9618641,,23.21916827,214.9618641,, KNN, KNN,,,, ,214.9618641, , , , , ,, ,214.9618641, , , , , 
6,26, KNN, KNN,656.7348182,230.9108003,713.4944522,275.063444,0,0,0,58,72.66666667,,,,713.4944522,,656.7348182,901.6205922,,656.7348182,,56.75963398,656.7348182,, KNN, KNN,,,, ,656.7348182, , , , , ,, ,656.7348182, , , , , 
6,27, KNN, SVR,1041.157782,422.0769594,1119.803376,535.7935872,0,0,0,58.2781457,72.84768212,,,,1119.803376,,1041.157782,1410.479428,,1041.157782,,78.64559405,1041.157782,, KNN, KNN,,,, ,1041.157782, , , , , ,, ,1041.157782, , , , , 
6,28, KNN, SVR,1218.324205,449.5743392,1368.157593,568.0480469,0,0,0,58.55263158,73.02631579,,,,1368.157593,,1218.324205,1982.773382,,1218.324205,,149.8333882,1218.324205,, KNN, KNN,,,, ,1218.324205, , , , , ,, ,1218.324205, , , , , 
6,29, RF, SVR,877.9670108,355.5268186,1097.032482,439.389974,0,0,0,58.82352941,73.20261438,,,,1097.032482,,877.9670108,1584.612322,,877.9670108,,219.0654713,877.9670108,, RF, RF,,,, , , ,877.9670108, , , ,, , , ,877.9670108, , , 
6,30, KNN, KNN,1151.565389,392.9449142,1074.235666,361.9002604,1,2,1,58.44155844,72.72727273,,,,1074.235666,,1151.565389,1232.993052,,1151.565389,,-77.32972285,1074.235666,, KNN,OLD,,,, ,1151.565389, , , , , ,, , , , , , , 
6,31, KNN, KNN,810.4352767,186.3981046,788.3185481,194.3544759,2,0,0,58.06451613,72.90322581,,,,788.3185481,,810.4352767,840.4187448,,810.4352767,,-22.11672859,788.3185481,, KNN,OLD,,,, ,810.4352767, , , , , ,, , , , , , , 
6,32, KNN, KNN,500.9128589,140.4814696,473.7432673,150.2142904,1,0,0,57.69230769,73.07692308,,,,473.7432673,,500.9128589,932.0825786,,500.9128589,,-27.1695916,473.7432673,, KNN,OLD,,,, ,500.9128589, , , , , ,, , , , , , , 
6,33, LR, LR,831.1845514,217.6869922,762.0706879,254.4105306,1,0,0,57.32484076,73.24840764,,,,762.0706879,,831.1845514,873.1956253,,831.1845514,,-69.11386348,762.0706879,, LR,OLD,,,,831.1845514, , , , , , ,, , , , , , , 
6,34, KNN, KNN,1048.779005,227.7292316,688.0484479,199.5175618,8,1,1,56.96202532,72.78481013,,,,688.0484479,,1048.779005,848.5302547,,848.5302547,,-160.4818068,688.0484479,,WA,OLD,,,, , , , , , ,848.5302547,, , , , , , , 
6,35, KNN, KNN,798.8698105,227.8319881,461.1918256,156.5190267,5,7,5,56.60377358,72.32704403,,,,461.1918256,,798.8698105,486.6741505,,486.6741505,,-25.48232495,461.1918256,,WA,OLD,,,, , , , , , ,486.6741505,, , , , , , , 
6,36, KNN, KNN,740.7610347,227.7336637,485.9198322,157.450472,3,7,3,56.25,71.875,,,,485.9198322,,740.7610347,507.0721185,,507.0721185,,-21.15228627,485.9198322,,WA,OLD,,,, , , , , , ,507.0721185,, , , , , , , 
6,37, KNN, KNN,325.8458075,118.9776845,227.3498039,69.34541016,3,5,2,55.90062112,71.42857143,,,,227.3498039,,325.8458075,230.6999856,,230.6999856,,-3.350181651,227.3498039,,WA,OLD,,,, , , , , , ,230.6999856,, , , , , , , 
6,38, KNN, SVR,1359.298036,446.3460324,973.5587638,306.1285156,11,14,11,55.55555556,70.98765432,,,,973.5587638,,1359.298036,1004.832689,,1004.832689,,-31.27392538,973.5587638,,WA,OLD,,,, , , , , , ,1004.832689,, , , , , , , 
6,39, RF, SVR,1043.037852,226.8411033,624.6795178,159.901123,2,5,2,55.21472393,70.55214724,,,,624.6795178,,1043.037852,1099.901996,,1043.037852,,-418.3583343,624.6795178,, RF,OLD,,,, , , ,1043.037852, , , ,, , , , , , , 
6,40, LR, RF,335.6705366,53.43084002,336.6223774,55.94106445,0,0,0,55.48780488,70.73170732,,,,336.6223774,,335.6705366,803.0725995,,335.6705366,,0.951840806,335.6705366,, LR, LR,,,,335.6705366, , , , , , ,,335.6705366, , , , , , 
6,41, NN, SVR,33.21236875,7.915610978,31.72072716,14.99637146,1,0,0,55.15151515,70.90909091,,,,31.72072716,,33.21236875,667.2110111,,33.21236875,,-1.491641595,31.72072716,, NN,OLD,,,, , ,33.21236875, , , , ,, , , , , , , 
6,42, KNN, KNN,179.57397,54.40165197,104.2661209,37.2265625,4,2,2,54.81927711,70.48192771,,,,104.2661209,,179.57397,319.6920784,,179.57397,,-75.30784919,104.2661209,, KNN,OLD,,,, ,179.57397, , , , , ,, , , , , , , 
6,43, LR, LR,120.8057718,54.97646743,175.9820007,51.72474365,0,1,0,55.08982036,70.05988024,,,,175.9820007,,120.8057718,276.832636,,120.8057718,,55.17622895,120.8057718,, LR, LR,,,,120.8057718, , , , , , ,,120.8057718, , , , , , 
6,44, POLY, SVR,155.1540333,34.11110026,16.76188885,34.43422038,4,0,0,54.76190476,70.23809524,,,,16.76188885,,155.1540333,151.4224017,,151.4224017,,-134.6605129,16.76188885,,WA,OLD,,,, , , , , , ,151.4224017,, , , , , , , 
6,45, KNN, SVR,95.49271651,29.93880776,72.68680245,28.8799174,3,1,1,54.43786982,69.82248521,,,,72.68680245,,95.49271651,125.8740122,,95.49271651,,-22.80591406,72.68680245,, KNN,OLD,,,, ,95.49271651, , , , , ,, , , , , , , 
6,46, NN, RF,21.04589866,5.069996568,20.1664819,5.386978149,1,0,0,54.11764706,70,,,,20.1664819,,21.04589866,177.5811313,,21.04589866,,-0.879416759,20.1664819,, NN,OLD,,,, , ,21.04589866, , , , ,, , , , , , , 
6,47, NN, SVR,21.86279072,4.208663378,23.10782231,6.051916504,0,0,0,54.38596491,70.1754386,,,,23.10782231,,21.86279072,129.9505418,,21.86279072,,1.245031593,21.86279072,, NN, NN,,,, , ,21.86279072, , , , ,, , ,21.86279072, , , , 
6,48, KNN, SVR,40.9484245,12.65168121,42.76980231,13.70526632,0,0,0,54.65116279,70.34883721,,,,42.76980231,,40.9484245,167.0603661,,40.9484245,,1.821377814,40.9484245,, KNN, KNN,,,, ,40.9484245, , , , , ,, ,40.9484245, , , , , 
6,49, NN, SVR,19.29911852,3.817512051,12.03700512,5.591553243,1,0,0,54.33526012,70.52023121,,,,12.03700512,,19.29911852,165.6631257,,19.29911852,,-7.262113402,12.03700512,, NN,OLD,,,, , ,19.29911852, , , , ,, , , , , , , 
6,50, LR, SVR,121.7912366,35.81185049,66.11231762,18.20935669,3,9,3,54.02298851,70.11494253,,,,66.11231762,,121.7912366,109.6254935,,109.6254935,,-43.51317586,66.11231762,,WA,OLD,,,, , , , , , ,109.6254935,, , , , , , , 
6,51, KNN, SVR,36.46431402,8.508102964,38.04799087,8.68020223,0,0,0,54.28571429,70.28571429,,,,38.04799087,,36.46431402,98.28985723,,36.46431402,,1.583676847,36.46431402,, KNN, KNN,,,, ,36.46431402, , , , , ,, ,36.46431402, , , , , 
6,52, NN, SVR,64.80174791,11.33064128,125.4853743,35.63572591,0,0,0,54.54545455,70.45454545,,,,125.4853743,,64.80174791,511.6796228,,64.80174791,,60.6836264,64.80174791,, NN, NN,,,, , ,64.80174791, , , , ,, , ,64.80174791, , , , 
6,53, KNN, SVR,51.68957247,21.70210046,97.45604779,31.16342773,0,0,0,54.80225989,70.62146893,,,,97.45604779,,51.68957247,404.1070403,,51.68957247,,45.76647532,51.68957247,, KNN, KNN,,,, ,51.68957247, , , , , ,, ,51.68957247, , , , , 
6,54, KNN, SVR,201.3145018,104.0359389,353.4954267,131.0222738,0,0,0,55.05617978,70.78651685,,,,353.4954267,,201.3145018,612.0083132,,201.3145018,,152.1809248,201.3145018,, KNN, KNN,,,, ,201.3145018, , , , , ,, ,201.3145018, , , , , 
6,55, KNN, KNN,413.6963839,156.0758867,787.6770489,267.6548991,0,0,0,55.30726257,70.94972067,,,,787.6770489,,413.6963839,1064.744101,,413.6963839,,373.9806649,413.6963839,, KNN, KNN,,,, ,413.6963839, , , , , ,, ,413.6963839, , , , , 
6,56, NN, SVR,26.39531287,6.753374708,32.89472832,12.22122091,0,0,0,55.55555556,71.11111111,,,,32.89472832,,26.39531287,443.7048951,,26.39531287,,6.499415451,26.39531287,, NN, NN,,,, , ,26.39531287, , , , ,, , ,26.39531287, , , , 
6,57, NN, SVR,17.705654,5.661330869,17.67426349,6.019286601,1,0,0,55.24861878,71.27071823,,,,17.67426349,,17.705654,57.69158075,,17.705654,,-0.031390514,17.67426349,, NN,OLD,,,, , ,17.705654, , , , ,, , , , , , , 
6,58, SVR, SVR,4.679562784,1.403998107,5.869422289,2.295534515,0,0,0,55.49450549,71.42857143,,,,5.869422289,,4.679562784,46.1224988,,4.679562784,,1.189859504,4.679562784,, SVR, SVR,,,, , , , ,4.679562784, , ,, , , , ,4.679562784, , 
6,59, SVR, SVR,1.989521518,0.829180738,6.40513011,2.381356557,0,0,0,55.73770492,71.58469945,,,,6.40513011,,1.989521518,62.7821527,,1.989521518,,4.415608592,1.989521518,, SVR, SVR,,,, , , , ,1.989521518, , ,, , , , ,1.989521518, , 
6,60, SVR, SVR,0.162795037,0.162795037,7.73523459,2.360144552,0,0,0,55.97826087,71.73913043,,,,7.73523459,,0.162795037,32.37046996,,0.162795037,,7.572439553,0.162795037,, SVR, SVR,,,, , , , ,0.162795037, , ,, , , , ,0.162795037, , 
6,61, RF, RF,0,0,6.877238035,2.810053762,0,0,0,56.21621622,71.89189189,,,,6.877238035,,0,57.47729624,,0,,6.877238035,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
6,62, RF, RF,0,0,25.93019601,8.528918457,0,0,0,56.4516129,72.04301075,,,,25.93019601,,0,94.76676413,,0,,25.93019601,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
7,23, RF, RF,0,0,183.214543,50.25117188,0,0,0,56.68449198,72.19251337,,,,183.214543,,0,871.3228876,,0,,183.214543,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
7,24, POLY, RF,143.3991198,25.06572756,294.1334023,93.31634115,0,0,0,56.91489362,72.34042553,,,,294.1334023,,143.3991198,818.0628961,,143.3991198,,150.7342825,143.3991198,, POLY, POLY,,,, , , , , ,143.3991198, ,, , , , , ,143.3991198, 
7,25, KNN, KNN,258.1449282,93.49433346,261.5324948,105.7755452,0,0,0,57.14285714,72.48677249,,,,261.5324948,,258.1449282,761.8916627,,258.1449282,,3.387566618,258.1449282,, KNN, KNN,,,, ,258.1449282, , , , , ,, ,258.1449282, , , , , 
7,26, KNN, KNN,886.2813944,347.10272,831.4687006,383.6381836,1,0,0,56.84210526,72.63157895,,,,831.4687006,,886.2813944,1277.415788,,886.2813944,,-54.8126938,831.4687006,, KNN,OLD,,,, ,886.2813944, , , , , ,, , , , , , , 
7,27, KNN, KNN,860.6139097,316.106859,698.2399015,419.4439128,1,0,0,56.54450262,72.77486911,,,,698.2399015,,860.6139097,1822.066633,,860.6139097,,-162.3740082,698.2399015,, KNN,OLD,,,, ,860.6139097, , , , , ,, , , , , , , 
7,28, KNN, KNN,881.471899,216.2633641,1374.490403,469.5410156,0,0,0,56.77083333,72.91666667,,,,1374.490403,,881.471899,2102.685383,,881.471899,,493.0185035,881.471899,, KNN, KNN,,,, ,881.471899, , , , , ,, ,881.471899, , , , , 
7,29, RF, KNN,627.611745,179.7820932,726.7046626,234.0797201,0,0,0,56.99481865,73.05699482,,,,726.7046626,,627.611745,1028.215132,,627.611745,,99.09291759,627.611745,, RF, RF,,,, , , ,627.611745, , , ,, , , ,627.611745, , , 
7,30, LR, KNN,595.6095992,201.7586623,623.6285754,193.024528,0,1,0,57.21649485,72.68041237,,,,623.6285754,,595.6095992,669.6328845,,595.6095992,,28.0189762,595.6095992,, LR, LR,,,,595.6095992, , , , , , ,,595.6095992, , , , , , 
7,31, LR, KNN,611.1692397,167.8434958,497.800981,152.3425293,10,3,3,56.92307692,72.30769231,,,,497.800981,,611.1692397,536.5098011,,536.5098011,,-38.70882011,497.800981,,WA,OLD,,,, , , , , , ,536.5098011,, , , , , , , 
7,32, LR, LR,404.2071959,135.3795964,375.8463117,132.1056885,2,1,1,56.63265306,71.93877551,,,,375.8463117,,404.2071959,672.9684985,,404.2071959,,-28.3608842,375.8463117,, LR,OLD,,,,404.2071959, , , , , , ,, , , , , , , 
7,33, LR, LR,1507.401129,450.404159,399.6359802,134.303361,6,5,5,56.34517766,71.57360406,,,,399.6359802,,1507.401129,1272.170219,,1272.170219,,-872.534239,399.6359802,,WA,OLD,,,, , , , , , ,1272.170219,, , , , , , , 
7,34, KNN, KNN,1280.520521,342.1022886,1221.225396,349.6228516,3,0,0,56.06060606,71.71717172,,,,1221.225396,,1280.520521,1089.409381,,1089.409381,,131.8160143,1089.409381,,WA,WA,,,, , , , , , ,1089.409381,, , , , , , ,1089.409381
7,35, KNN, KNN,1507.951798,438.1788426,1483.613247,412.0869466,2,3,1,55.77889447,71.35678392,,,,1483.613247,,1507.951798,1508.788653,,1507.951798,,-24.33855059,1483.613247,, KNN,OLD,,,, ,1507.951798, , , , , ,, , , , , , , 
7,36, KNN, SVR,2021.954036,562.6103569,1348.388075,364.0066732,15,14,12,55.5,71,,,,1348.388075,,2021.954036,1848.232958,,1848.232958,,-499.8448832,1348.388075,,WA,OLD,,,, , , , , , ,1848.232958,, , , , , , , 
