Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,,,
20,45, LR, SVR,632.8372504,233.4637357,547.2762557,266.6761068,1,0,0,44.56886898,46.13661814,,,
20,46, LR, KNN,504.2277465,213.4668423,509.5436847,183.6509277,0,1,0,44.63087248,46.08501119,,,
20,47, LR, KNN,391.8664547,155.9251331,315.6209224,139.3255859,2,1,1,44.58100559,46.03351955,,,
20,48, LR, LR,502.7945981,230.0071299,390.3586385,196.8865885,4,8,4,44.53125,45.98214286,,,
20,49, LR, LR,565.0239659,245.0717485,645.661134,257.1391276,0,0,0,44.59308807,46.04236343,,,
20,50, LR, LR,340.3288007,179.7268916,303.4059574,149.1741862,1,4,1,44.54342984,45.99109131,,,
20,51, KNN, KNN,323.7629462,142.2799381,293.0210885,135.12736,3,1,1,44.49388209,45.93993326,,,
20,52, LR, LR,620.9068872,235.2079516,527.0892081,195.8438151,3,5,3,44.44444444,45.88888889,,,
20,53, LR, LR,669.8773214,361.8259187,562.9635867,259.3565755,2,6,1,44.39511654,45.83795782,,,
20,54, LR, LR,929.7392346,346.1530033,632.4555953,213.8244303,8,7,6,44.345898,45.78713969,,,
20,55, LR, LR,919.8503579,349.3510608,664.1980879,229.7043294,2,3,2,44.29678848,45.73643411,,,
20,56, LR, KNN,841.3326768,311.6500813,650.180539,212.5791178,2,2,2,44.24778761,45.68584071,,,
20,57, KNN, KNN,143.0940871,47.39232683,273.4999238,83.72356771,0,0,0,44.30939227,45.74585635,,,
20,58, KNN, SVR,114.0433348,40.19456326,111.0971797,31.30359294,1,4,1,44.26048565,45.69536424,,,
20,59, NN, NN,50.56654209,16.90814877,8.401766346,35.16682943,2,0,0,44.21168688,45.75523705,,,
20,60, KNN, SVR,304.7635374,78.65170706,0.292754186,62.5540568,5,6,3,44.16299559,45.70484581,,,
20,61, KNN, KNN,279.5919788,66.69925661,5.70631653,79.46380208,2,0,0,44.11441144,45.76457646,,,
20,62, NN, RF,116.9899276,28.04112411,9.174392755,27.47609049,7,2,2,44.06593407,45.71428571,,,
20,63, SVR, RF,0.867023798,0.112861665,1.082798068,0.245186663,0,0,0,44.1273326,45.77387486,,,
21,2, RF, RF,0,0,15.91193108,5.111584981,0,0,0,44.18859649,45.83333333,,,
21,3, RF, RF,0,0,8.990172948,3.517315165,0,0,0,44.24972618,45.89266156,,,
21,4, KNN, KNN,0.089788785,0.015231905,6.045446577,2.199738566,0,0,0,44.3107221,45.95185996,,,
21,5, NN, RF,5.364884815,0.92969336,6.05090137,1.707394918,0,0,0,44.3715847,46.01092896,,,
21,6, RF, SVR,5.804274048,1.14963458,13.1668099,5.212256368,0,0,0,44.43231441,46.069869,,,
21,7, SVR, SVR,2.389962003,1.41459646,28.98529395,6.42660675,0,0,0,44.49291167,46.12868048,,,
21,8, SVR, SVR,1.667441366,1.21822094,2.416726719,0.750945028,0,4,0,44.55337691,46.07843137,,,
21,9, SVR, SVR,0.390834501,0.103133866,6.474607038,1.026391665,0,0,0,44.61371055,46.13710555,,,
21,10, KNN, KNN,5.09396125,0.919864718,4.749756281,1.145040003,1,0,0,44.56521739,46.19565217,,,
21,11, LR, KNN,17.15033516,3.784708756,2.507623366,0.388181686,17,22,15,44.51682953,46.14549403,,,
21,12, KNN, KNN,5.500035775,0.830680503,2.26772117,0.516278299,10,5,5,44.46854664,46.09544469,,,
21,13, SVR, KNN,15.31927093,3.106600927,9.865409785,1.663421631,17,16,16,44.42036836,46.04550379,,,
21,14, NN, SVR,26.59975369,8.683355559,15.06598551,4.25171814,8,14,8,44.37229437,45.995671,,,
21,15, NN, SVR,40.55927654,9.36252936,94.43147317,24.45506185,0,0,0,44.43243243,46.05405405,,,
21,16, KNN, SVR,79.01691839,20.37572873,95.2041994,28.02257284,0,0,0,44.4924406,46.11231102,,,
21,17, LR, SVR,235.0960871,50.32926787,203.3957657,51.99746908,10,0,0,44.44444444,46.17044229,,,
21,18, LR, KNN,52.49099873,14.14428671,64.82956019,24.9130717,0,0,0,44.50431034,46.22844828,,,
21,19, LR, RF,16.18681836,3.719084934,100.1176183,37.48208008,0,0,0,44.56404736,46.28632939,,,
21,20, LR, KNN,74.70236503,17.99869273,93.34433343,33.9424174,0,0,0,44.62365591,46.34408602,,,
21,21, LR, SVR,221.3626603,59.88100446,241.8334999,73.76876628,0,0,0,44.68313641,46.40171858,,,
21,22, LR, SVR,200.8103013,57.93913834,365.8179192,150.0412272,0,0,0,44.74248927,46.45922747,,,
21,23, LR, SVR,127.6597005,47.94714416,184.7773773,56.80756022,0,0,0,44.8017149,46.51661308,,,
21,24, LR, KNN,164.2004563,71.77481538,229.8608909,115.295516,0,0,0,44.8608137,46.5738758,,,
21,25, LR, KNN,185.6416401,72.40817666,259.31428,98.82234701,0,0,0,44.9197861,46.63101604,,,
21,26, KNN, KNN,632.3007934,164.3117888,617.2903423,190.8486003,2,0,0,44.87179487,46.68803419,,,
21,27, KNN, KNN,330.6195377,116.7013938,348.829961,112.3469889,0,1,0,44.93062967,46.63820704,,,
21,28, KNN, SVR,388.5674847,152.3674804,388.6981905,156.4888021,0,0,0,44.98933902,46.69509595,,,
21,29, KNN, SVR,759.3903019,212.5748819,436.6541347,138.6281901,1,1,1,44.94142705,46.64536741,,,
21,30, KNN, KNN,258.073583,106.4801584,396.1548519,126.52146,0,0,0,45,46.70212766,,,
21,31, KNN, KNN,619.6216539,271.2706395,517.3463057,214.3797689,5,7,4,44.95217853,46.65249734,,,
21,32, KNN, KNN,1790.101075,787.3133838,1609.801893,717.5948568,5,7,3,44.9044586,46.6029724,,,
21,33, KNN, KNN,2405.553968,1067.093648,1862.842344,843.5548828,5,10,4,44.85683987,46.55355249,,,
21,34, LR, KNN,2447.86363,842.2463112,2216.550473,749.1001953,5,7,3,44.80932203,46.50423729,,,
21,35, KNN, KNN,1551.718468,632.6894891,1309.382755,505.0028971,2,4,2,44.76190476,46.45502646,,,
21,36, KNN, KNN,1337.805741,605.6891779,1618.626908,697.7588542,0,0,0,44.82029598,46.51162791,,,
21,37, KNN, KNN,1187.323144,566.9737285,1506.218222,708.5830729,0,0,0,44.87856389,46.56810982,,,
21,38, KNN, KNN,1428.716727,696.4470715,1349.362121,655.2524089,2,3,2,44.83122363,46.51898734,,,
21,39, LR, KNN,2045.025663,966.4007448,1527.866312,766.9192708,9,9,8,44.78398314,46.46996839,,,
21,40, LR, LR,1408.952252,779.4749592,1490.613967,735.2214844,0,1,0,44.84210526,46.42105263,,,
21,41, LR, LR,2121.702582,1085.003905,1479.422157,801.3715495,10,9,8,44.79495268,46.37223975,,,
21,42, KNN, KNN,1604.798727,768.0904737,1285.524578,678.094401,3,1,1,44.74789916,46.32352941,,,
21,43, LR, LR,1194.543617,576.5524741,1034.609376,747.0889323,1,0,0,44.70094439,46.3798531,,,
21,44, KNN, KNN,851.8066074,433.0842159,988.195932,478.3203776,0,0,0,44.75890985,46.4360587,,,
21,45, LR, KNN,1009.859081,426.4466978,432.0288185,244.334082,5,3,3,44.71204188,46.38743455,,,
21,46, KNN, SVR,776.6260903,303.2668102,721.0801851,288.7147786,2,2,2,44.66527197,46.33891213,,,
21,47, KNN, KNN,422.9277097,228.0081869,448.0104165,190.0932129,0,1,0,44.723093,46.29049112,,,
21,48, LR, LR,657.2257901,353.7752201,683.0588554,305.1230469,0,4,0,44.78079332,46.24217119,,,
21,49, LR, LR,587.9349309,257.1058351,474.2516561,208.2185872,5,3,3,44.73409802,46.19395203,,,
21,50, LR, LR,455.2029516,211.7325498,421.7787335,180.161377,1,2,1,44.6875,46.14583333,,,
21,51, LR, LR,451.5803558,198.3450567,427.6516495,214.1968587,1,0,0,44.64099896,46.20187305,,,
21,52, LR, KNN,483.1710026,261.911748,423.078787,208.3933431,1,2,0,44.59459459,46.15384615,,,
21,53, KNN, KNN,1014.674982,332.6172219,798.666739,311.2299805,4,2,2,44.5482866,46.105919,,,
21,54, KNN, KNN,814.4048275,300.4648316,569.8985875,242.9875,6,5,4,44.50207469,46.05809129,,,
21,55, LR, LR,548.2731324,186.620818,406.7967797,171.4575195,2,2,1,44.45595855,46.01036269,,,
21,56, LR, LR,530.8614027,222.0569682,561.6149333,182.3068522,0,2,0,44.51345756,45.96273292,,,
21,57, KNN, KNN,438.7182451,166.6615715,479.4387552,189.3086589,0,0,0,44.57083764,46.01861427,,,
21,58, LR, LR,718.8999933,204.6729653,323.7978999,117.3056641,9,10,7,44.52479339,45.97107438,,,
21,59, KNN, KNN,244.937866,94.62431098,180.2948072,81.28783366,2,1,0,44.47884417,45.92363261,,,
21,60, KNN, NN,248.8112671,75.74289559,27.61800816,62.71493327,3,2,1,44.43298969,45.87628866,,,
21,61, KNN, KNN,351.1996433,84.79922995,16.13884338,59.22989909,6,4,3,44.38722966,45.82904222,,,
21,62, NN, SVR,30.03175416,7.838339653,9.168945976,4.912064616,9,5,5,44.34156379,45.781893,,,
21,63, RF, RF,0,0,1.138241079,0.368436654,0,0,0,44.3987667,45.83761562,,,
22,2, RF, RF,0,0,12.70277521,4.589214579,0,0,0,44.45585216,45.89322382,,,
22,3, RF, RF,0,0,13.22588091,4.659398397,0,0,0,44.51282051,45.94871795,,,
22,4, RF, RF,0.015549999,0.015549999,9.507210976,3.49625651,0,0,0,44.56967213,46.00409836,,,
22,5, KNN, KNN,13.97528389,2.43620243,15.19884479,3.388761648,0,0,0,44.62640737,46.0593654,,,
22,6, SVR, SVR,9.678195575,1.579170379,10.43904484,1.903151703,0,0,0,44.68302658,46.11451943,,,
22,7, SVR, SVR,2.727586841,0.929312566,4.122440291,1.10326004,0,0,0,44.73953013,46.16956078,,,
22,8, KNN, KNN,22.7919554,8.493061716,15.07473299,4.510261536,1,2,1,44.69387755,46.12244898,,,
22,9, LR, SVR,68.34104407,15.54322254,23.73576876,6.510009766,7,9,5,44.64831804,46.07543323,,,
22,10, NN, SVR,49.89521221,9.88007519,37.06956088,6.034524536,16,19,15,44.60285132,46.02851324,,,
22,11, SVR, KNN,6.298579354,2.267152368,0.599985313,0.372298368,13,18,12,44.55747711,45.98168871,,,
22,12, KNN, KNN,12.64547807,2.85626751,13.92822071,5.979410299,0,0,0,44.61382114,46.03658537,,,
22,13, KNN, KNN,100.5439351,21.26131783,50.67724927,14.62811279,12,18,10,44.56852792,45.98984772,,,
22,14, KNN, NN,81.79899763,28.34147596,62.09381343,14.56609904,5,8,5,44.52332657,45.94320487,,,
22,15, NN, SVR,56.58189101,25.12660589,74.5537418,25.86050212,0,0,0,44.57953394,45.99797366,,,
22,16, NN, SVR,38.02710411,16.67709509,51.95823643,18.94975993,0,0,0,44.63562753,46.05263158,,,
22,17, LR, KNN,56.82412234,27.07037504,92.19521578,35.91395671,0,0,0,44.69160768,46.10717897,,,
22,18, LR, RF,63.50440475,20.19366116,104.4495791,35.13608398,0,0,0,44.74747475,46.16161616,,,
22,19, LR, KNN,208.042454,64.01975761,195.8146126,71.04227702,1,0,0,44.70232089,46.21594349,,,
22,20, LR, KNN,308.3267508,96.53488433,304.6392949,126.9851563,1,0,0,44.65725806,46.27016129,,,
22,21, KNN, SVR,174.782268,55.93022159,339.9269897,171.9680013,0,0,0,44.71299094,46.32426989,,,
22,22, LR, RF,53.65535666,9.398563573,278.7856704,147.7513997,0,0,0,44.76861167,46.37826962,,,
22,23, LR, SVR,83.85651724,45.86393178,248.3988141,98.63195801,0,0,0,44.8241206,46.4321608,,,
22,24, KNN, KNN,101.2057951,53.44079439,206.1524315,102.2819336,0,0,0,44.87951807,46.48594378,,,
22,25, NN, SVR,91.78348614,23.67574023,263.9228896,85.69110514,0,0,0,44.93480441,46.53961886,,,
22,26, NN, SVR,157.2993005,33.36232036,198.2692929,72.93496094,0,0,0,44.98997996,46.59318637,,,
22,27, KNN, KNN,191.5453787,63.48040788,192.3174459,69.69580078,0,0,0,45.04504505,46.64664665,,,
22,28, KNN, SVR,317.3601496,109.2511425,238.0449275,85.5235026,4,2,2,45,46.6,,,
22,29, KNN, SVR,659.5087248,178.4268812,647.3133708,189.8729329,4,0,0,44.95504496,46.65334665,,,
22,30, KNN, KNN,296.6591176,111.2620357,390.117226,151.7879395,0,0,0,45.00998004,46.70658683,,,
22,31, KNN, KNN,373.250608,188.0567061,703.2887032,251.6047526,0,0,0,45.06480558,46.75972084,,,
22,32, KNN, KNN,759.7996747,359.241468,771.5983411,347.6666992,0,1,0,45.11952191,46.71314741,,,
22,33, LR, KNN,2086.345213,887.3812413,1875.561214,752.9755208,2,3,2,45.07462687,46.66666667,,,
22,34, KNN, KNN,2379.535218,871.5032473,2347.587925,849.3744141,1,2,1,45.02982107,46.62027833,,,
22,35, LR, LR,1512.913735,683.4950035,1523.437692,687.873763,0,0,0,45.08440914,46.67328699,,,
22,36, KNN, KNN,1212.24727,549.5427881,1166.800011,556.9227865,1,0,0,45.03968254,46.72619048,,,
22,37, KNN, SVR,875.6140179,431.6605856,1441.258987,638.4089193,0,0,0,45.09415263,46.7789891,,,
22,38, KNN, KNN,786.4155139,379.1141881,1044.986124,467.8713542,0,0,0,45.14851485,46.83168317,,,
22,39, KNN, KNN,1084.14891,527.2501914,1137.506044,603.0594401,0,0,0,45.20276954,46.884273,,,
22,40, KNN, KNN,1967.18352,955.7477796,1512.648803,811.046224,11,10,9,45.15810277,46.83794466,,,
22,41, KNN, KNN,2301.101517,1217.387633,1829.62058,959.396875,9,13,9,45.11352419,46.7917078,,,
22,42, KNN, KNN,2271.288348,1225.312271,1194.926408,875.1013672,15,15,13,45.06903353,46.74556213,,,
22,43, KNN, KNN,2009.617136,881.8367525,879.5929968,622.6249349,15,8,8,45.02463054,46.69950739,,,
22,44, KNN, KNN,1582.745052,770.1649319,662.4094202,537.4661133,7,5,4,44.98031496,46.65354331,,,
22,45, KNN, KNN,1295.759706,628.6577618,879.0734668,481.0536133,8,7,6,44.93608653,46.60766962,,,
22,46, KNN, KNN,990.1349535,458.6955929,911.6652529,423.0194987,2,5,1,44.89194499,46.56188605,,,
22,47, KNN, KNN,909.7715454,467.3468201,918.7238105,430.5071289,0,3,0,44.94602552,46.51619235,,,
22,48, KNN, KNN,581.8201933,276.2329795,408.8196179,255.5132975,2,1,0,44.90196078,46.47058824,,,
22,49, LR, LR,441.4557047,211.0643899,472.1110463,215.1482585,0,0,0,44.95592556,46.52301665,,,
22,50, LR, LR,591.2621364,291.1701051,443.5712344,236.2414225,4,3,3,44.91193738,46.47749511,,,
22,51, LR, LR,489.7445588,242.6252175,456.8647283,207.9388997,1,3,0,44.86803519,46.43206256,,,
22,52, KNN, KNN,420.3216893,187.2538661,390.3869875,186.3804199,1,1,1,44.82421875,46.38671875,,,
22,53, KNN, NN,467.4755278,252.6505065,496.6745917,197.6084961,0,6,0,44.87804878,46.34146341,,,
22,54, KNN, KNN,728.4639631,280.9253381,910.7521434,250.2664225,0,1,0,44.93177388,46.2962963,,,
22,55, LR, LR,252.753229,145.5832433,447.7480132,167.4532389,0,0,0,44.98539435,46.34858812,,,
22,56, LR, LR,368.3513664,183.2879108,288.9931314,133.0049398,1,7,0,44.94163424,46.30350195,,,
22,57, LR, KNN,603.0049942,193.3014346,801.4139588,219.8932292,0,0,0,44.99514091,46.35568513,,,
22,58, KNN, KNN,671.8760773,176.8723838,312.6039694,110.3726237,3,2,2,44.95145631,46.31067961,,,
22,59, LR, KNN,252.5147404,112.2165309,286.9262536,94.09257813,0,1,0,45.00484966,46.2657614,,,
22,60, KNN, KNN,131.6184945,47.70912061,29.66744981,82.91166992,2,0,0,44.96124031,46.31782946,,,
22,61, LR, KNN,295.5256168,103.4780073,26.93089681,66.66422119,4,4,2,44.91771539,46.27299129,,,
22,62, KNN, KNN,168.355436,31.28219891,14.14193675,28.28465983,10,4,4,44.87427466,46.22823985,,,
22,63, RF, RF,0,0,5.359105086,1.359659958,0,0,0,44.92753623,46.28019324,,,
23,1, RF, RF,0,0,9.095863067,2.546513367,0,0,0,44.98069498,46.33204633,,,
23,2, RF, RF,0,0,21.87199831,7.594726563,0,0,0,45.03375121,46.38379942,,,
23,3, SVR, SVR,0.014357398,0.014357398,20.97410901,6.426290894,0,0,0,45.0867052,46.43545279,,,
23,4, SVR, RF,0.325472087,0.056653331,19.62863389,6.62677002,0,0,0,45.13955727,46.48700674,,,
23,5, KNN, RF,9.805920103,1.821470014,34.94139998,9.31613973,0,0,0,45.19230769,46.53846154,,,
23,6, SVR, RF,9.514699586,2.268904037,18.13549624,4.131346639,0,0,0,45.24495677,46.58981748,,,
23,7, KNN, SVR,27.36613677,5.300560946,13.37414449,2.948299917,8,5,4,45.20153551,46.54510557,,,
23,8, LR, KNN,207.7365329,41.91087321,139.9559157,40.34599202,4,1,1,45.15819751,46.50047939,,,
23,9, KNN, KNN,81.60302106,15.65263899,127.7711292,43.44169922,0,0,0,45.21072797,46.55172414,,,
23,10, SVR, SVR,17.84939738,3.925282933,17.85987669,3.510166931,0,1,0,45.26315789,46.50717703,,,
23,11, SVR, KNN,6.390350315,2.784544753,5.316024604,1.367179998,2,9,2,45.21988528,46.46271511,,,
23,12, NN, SVR,54.27977256,18.36372423,55.41090352,16.7402537,0,2,0,45.2722063,46.41833811,,,
23,13, NN, SVR,55.98565183,13.81338397,49.61251942,15.07807515,2,0,0,45.22900763,46.46946565,,,
23,14, KNN, SVR,150.3035763,48.2677141,157.5187026,52.93605143,0,0,0,45.28122021,46.52049571,,,
23,15, LR, KNN,193.7650658,61.98341977,236.2945637,95.49198405,0,0,0,45.33333333,46.57142857,,,
23,16, LR, LR,217.4393474,74.14663742,187.3219488,66.30959066,6,6,5,45.29019981,46.52711703,,,
23,17, LR, SVR,277.0155049,89.11308227,147.1294002,63.26339111,9,6,6,45.24714829,46.48288973,,,
23,18, KNN, KNN,68.89242619,23.13974118,150.9342848,66.46430664,0,0,0,45.2991453,46.5337132,,,
23,19, LR, SVR,221.2580682,100.5162125,272.5590303,117.0317871,0,0,0,45.35104364,46.58444023,,,
23,20, LR, KNN,311.317097,150.5563947,283.0701621,144.7502767,4,1,1,45.30805687,46.54028436,,,
23,21, KNN, KNN,167.320564,95.34733013,558.4618459,255.9599609,0,0,0,45.35984848,46.59090909,,,
23,22, LR, SVR,73.17084945,19.42463258,297.6072076,177.9256673,0,0,0,45.4115421,46.64143803,,,
23,23, KNN, KNN,174.8011461,69.4719023,256.1260513,137.3108887,0,0,0,45.463138,46.69187146,,,
23,24, KNN, KNN,316.7480693,120.2441672,339.9589681,148.5176595,0,0,0,45.51463645,46.74220963,,,
23,25, NN, SVR,261.3399739,78.06814572,388.1710748,129.2453288,0,0,0,45.56603774,46.79245283,,,
23,26, NN, SVR,124.6833119,33.42014419,326.2394443,113.4970866,0,0,0,45.61734213,46.84260132,,,
23,27, KNN, KNN,428.1442153,146.0580547,395.3085082,137.7459635,3,1,1,45.57438795,46.79849341,,,
23,28, KNN, KNN,283.256529,115.4880222,301.628248,120.7377279,0,0,0,45.62558796,46.84854186,,,
23,29, KNN, KNN,281.3018118,126.5679626,313.0114348,134.329891,0,0,0,45.67669173,46.89849624,,,
23,30, KNN, KNN,708.0211977,285.7646753,873.7969253,308.9413411,0,0,0,45.72769953,46.94835681,,,
23,31, KNN, KNN,772.5408538,290.2752738,856.2993635,355.4973633,0,0,0,45.77861163,46.99812383,,,
23,32, KNN, KNN,1041.786435,484.4656021,983.5707736,431.6713216,1,2,1,45.73570759,46.95407685,,,
23,33, KNN, KNN,1272.466267,603.9334748,1314.65595,532.6637695,0,3,0,45.78651685,46.91011236,,,
23,34, LR, KNN,2145.408397,891.2715258,1531.12229,693.6556641,3,6,3,45.74368569,46.86623012,,,
23,35, KNN, KNN,1383.876603,645.4903217,1599.244822,539.8431966,0,1,0,45.79439252,46.82242991,,,
23,36, KNN, KNN,1945.905632,723.7126825,1490.51727,670.4340495,3,1,1,45.75163399,46.77871148,,,
23,37, KNN, KNN,940.7580004,455.3029079,1544.16424,657.2238932,0,0,0,45.80223881,46.82835821,,,
23,38, KNN, KNN,934.5786582,414.0094799,1088.984971,511.9218099,0,0,0,45.8527493,46.8779124,,,
23,39, KNN, KNN,905.5671173,455.2528903,1059.856846,572.185612,0,0,0,45.90316574,46.9273743,,,
23,40, KNN, KNN,2269.355111,730.6838843,797.2969752,420.6055013,16,8,8,45.86046512,46.88372093,,,
23,41, KNN, KNN,1857.588669,826.4887064,1380.051352,675.0002604,9,7,7,45.81784387,46.8401487,,,
23,42, KNN, KNN,1428.252825,716.934276,1052.312058,609.8046224,5,2,2,45.77530176,46.79665738,,,
23,43, LR, LR,1273.986191,638.7206713,992.5984082,564.4759766,5,5,5,45.73283859,46.75324675,,,
23,44, KNN, KNN,1478.347497,600.1151984,770.9665881,546.7317057,11,4,4,45.69045412,46.70991659,,,
23,45, KNN, KNN,1073.95071,553.7865135,782.1394249,726.2501302,1,0,0,45.64814815,46.75925926,,,
23,46, LR, LR,642.7747038,382.0599705,1000.792952,444.955013,0,0,0,45.69842738,46.80851064,,,
23,47, KNN, KNN,873.5798484,410.5734616,784.747985,354.004362,1,1,1,45.65619224,46.76524954,,,
23,48, KNN, KNN,1103.079673,468.1962278,662.9034319,466.6826497,4,1,1,45.61403509,46.72206833,,,
23,49, LR, KNN,770.9230952,337.7210481,466.2799803,332.6019531,2,1,0,45.57195572,46.67896679,,,
23,50, KNN, KNN,700.2732511,316.3291924,702.0019706,308.3239909,0,1,0,45.62211982,46.6359447,,,
23,51, LR, KNN,519.714496,270.0155465,556.3925173,235.1652018,0,1,0,45.67219153,46.59300184,,,
23,52, LR, KNN,515.6013679,265.4623261,608.5008628,245.020166,0,4,0,45.72217111,46.55013799,,,
23,53, LR, KNN,396.7972403,176.9646698,396.259532,156.8057943,1,2,1,45.68014706,46.50735294,,,
23,54, KNN, KNN,512.188595,177.672482,408.0852035,137.9983236,4,3,2,45.63820018,46.46464646,,,
23,55, LR, LR,370.2151848,138.8534738,468.7551955,137.9184408,0,1,0,45.68807339,46.42201835,,,
23,56, KNN, KNN,148.6874638,48.01108643,208.043425,63.89991048,0,0,0,45.73785518,46.47112741,,,
23,57, LR, KNN,372.2477589,150.8732679,234.91071,64.03158366,2,8,2,45.6959707,46.42857143,,,
23,58, LR, LR,256.821856,100.1403852,277.0935011,81.84356283,0,4,0,45.74565416,46.38609332,,,
23,59, LR, SVR,92.89919071,43.01905091,129.6797739,38.36089681,0,2,0,45.7952468,46.34369287,,,
23,60, KNN, KNN,118.8673946,48.19555856,140.9075051,68.12868652,0,0,0,45.84474886,46.39269406,,,
23,61, LR, LR,71.32021456,31.43847675,28.47349508,157.6445801,1,0,0,45.80291971,46.44160584,,,
23,62, LR, LR,17.08173369,4.272540692,20.89192521,21.02226563,0,0,0,45.85232452,46.49042844,,,
24,1, RF, RF,0,0,13.34613623,4.596152242,0,0,0,45.90163934,46.53916211,,,
24,2, RF, RF,0,0,20.0835616,6.491916402,0,0,0,45.95086442,46.5878071,,,
24,3, KNN, KNN,2.823644822,0.440407383,27.3878908,10.64900614,0,0,0,46,46.63636364,,,
24,4, KNN, RF,67.82572557,12.76818997,53.15582929,15.92436625,1,0,0,45.9582198,46.68483197,,,
24,5, KNN, KNN,142.866547,28.9476148,38.3125017,10.48125,9,6,6,45.91651543,46.64246824,,,
24,6, NN, SVR,86.7289771,14.82149299,56.34458991,10.7633962,14,4,4,45.87488667,46.60018132,,,
24,7, LR, KNN,153.3548762,41.5259728,100.4023572,24.35381266,2,12,2,45.83333333,46.55797101,,,
24,8, LR, LR,110.4851341,46.19453136,303.4110386,89.05152181,0,0,0,45.88235294,46.60633484,,,
24,9, KNN, KNN,33.75805388,8.516069367,152.4355465,52.12537028,0,0,0,45.93128391,46.65461121,,,
24,10, SVR, SVR,0.042759902,0.042759902,5.735330373,1.85842158,0,0,0,45.98012647,46.70280036,,,
24,11, SVR, SVR,5.238794022,0.947211353,17.82229263,3.956165314,0,0,0,46.02888087,46.75090253,,,
24,12, SVR, SVR,1.912363683,0.959962772,53.46544591,10.24216817,0,0,0,46.07754734,46.79891794,,,
24,13, SVR, SVR,5.359688456,1.91917963,83.0384355,20.88296102,0,0,0,46.12612613,46.84684685,,,
24,14, KNN, SVR,205.9545514,79.08538811,250.9877487,105.094873,0,0,0,46.17461746,46.89468947,,,
24,15, KNN, KNN,191.7750119,91.97831892,245.8442003,123.6189535,0,0,0,46.22302158,46.94244604,,,
24,16, KNN, KNN,222.9977902,104.3703667,387.0296716,183.2905762,0,0,0,46.27133872,46.9901168,,,
24,17, LR, KNN,168.0081515,69.42165609,201.0499731,101.0960368,0,0,0,46.31956912,47.03770197,,,
24,18, KNN, KNN,141.9181343,48.2753327,140.9683106,58.80120443,1,0,0,46.27802691,47.08520179,,,
24,19, KNN, KNN,178.1696937,101.0875627,210.6171289,105.9699626,0,0,0,46.32616487,47.13261649,,,
24,20, KNN, KNN,339.774995,178.036766,287.0500102,143.05,5,9,5,46.28469114,47.09042077,,,
24,21, KNN, KNN,303.4102874,167.8921832,373.7839728,198.2243001,0,0,0,46.33273703,47.13774597,,,
24,22, KNN, KNN,153.3487265,68.55948809,561.1695525,282.5426107,0,0,0,46.38069705,47.1849866,,,
24,23, LR, LR,175.2464487,65.9559485,351.0078703,192.8367188,0,0,0,46.42857143,47.23214286,,,
