Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
3, 53, LR, LR, 9298.712828774002, 1985.6564897005285, 501.8389371507354, 141.193492818323, 24, 24, 24, 73.224043715847, 69.94535519125684
3, 54, LR, LR, 4794.942622587684, 1287.451527915767, 756.0514973642117, 238.68998161764702, 24, 24, 24, 72.82608695652173, 69.56521739130434
3, 55, LR, LR, 2773.2016041145334, 948.0498332159672, 824.6350544167843, 197.8065354567308, 22, 24, 22, 72.43243243243244, 69.1891891891892
3, 56, LR, LR, 5523.874603225939, 1909.2052300922637, 982.4338882731938, 233.6142578125, 24, 24, 24, 72.04301075268818, 68.81720430107528
3, 57, LR, LR, 5433.051813512495, 1665.9448504932175, 726.5848679750841, 171.8855168269231, 24, 24, 24, 71.65775401069519, 68.44919786096256
3, 58, LR, LR, 278.80504052339853, 86.16510548692985, 292.7156728230982, 70.82152506510417, 0, 6, 0, 71.80851063829788, 68.08510638297872
3, 59, LR, LR, 2311.0912148953507, 663.3139945427663, 310.62480238568014, 56.95836614793346, 24, 24, 24, 71.42857142857143, 67.72486772486772
3, 60, LR, LR, 1.7606380202511364e+68, 8.591033861995229e+67, 101.0613354281375, 24.95977178350225, 24, 24, 24, 71.05263157894737, 67.36842105263158
3, 61, LR, LR, 9.036830280937189e+66, 4.409521665195059e+66, 102.58065517594694, 21.293179049350243, 24, 24, 24, 70.68062827225131, 67.01570680628272
3, 62, LR, LR, 0.0, 0.0, 105.94168822681571, 20.248655157574152, 0, 0, 0, 70.83333333333334, 67.1875
3, 63, LR, LR, 0.0, 0.0, 113.12190113381685, 26.498678991036826, 0, 0, 0, 70.98445595854922, 67.35751295336787
3, 64, LR, LR, 0.0, 0.0, 134.9124032747807, 35.610556566078245, 0, 0, 0, 71.1340206185567, 67.5257731958763
3, 65, LR, LR, 0.0, 0.0, 272.5451151751306, 36.2540704135237, 0, 0, 0, 71.28205128205128, 67.6923076923077
4, 1, LR, LR, 0.0, 0.0, 4.4377136996035205, 1.5671627580626937, 0, 0, 0, 71.42857142857143, 67.85714285714286
4, 2, LR, LR, 0.0, 0.0, 7.263812842661983, 2.7341589618929856, 0, 0, 0, 71.57360406091371, 68.02030456852792
4, 3, LR, LR, 0.0, 0.0, 12.127608977662751, 4.132627710802802, 0, 0, 0, 71.71717171717171, 68.18181818181817
4, 4, LR, LR, 0.0, 0.0, 7.55736683938804, 2.2559490933444333, 0, 0, 0, 71.85929648241206, 68.34170854271356
4, 5, LR, LR, 0.0, 0.0, 6.8304828517065665, 1.8875237542229732, 0, 0, 0, 72.0, 68.5
4, 6, LR, LR, 0.0, 0.0, 5.292162558428922, 1.8975810175356655, 0, 0, 0, 72.13930348258707, 68.65671641791045
