Place,Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
50,1,50, LR, LR,405.8291309,58.97843383,1094.586759,227.3144741,100,100
51,1,51, KNN, KNN,622.6610397,218.53035,852.4966793,282.6782801,100,100
52,1,52, LR, LR,607.0088837,162.479907,710.4413678,241.4142264,100,100
53,1,53, NN, NN,315.9133627,98.41057432,935.8474874,299.0748647,100,100
54,1,54, KNN, SVR,719.8840733,150.180952,1087.976789,403.282416,100,100
55,1,55, NN, SVR,483.5709172,197.7656988,1962.53962,690.5009973,100,100
56,1,56, KNN, SVR,330.2074655,104.6516014,1921.773024,609.7868381,100,100
57,1,57, NN, SVR,127.420525,30.3944991,1101.03419,426.711346,100,100
58,1,58, NN, SVR,30.56202214,8.412545068,1086.606007,350.7277644,100,100
59,1,59, LR, SVR,239.5228867,38.60678047,1429.649597,322.5900985,100,100
60,1,60, LR, SVR,35.07534287,6.360560847,1460.381251,347.5911276,100,100
61,1,61, LR, LR,0,0,1016.745523,232.2472782,100,100
62,1,62, LR, LR,0,0,1541.728832,244.1955678,100,100
63,1,63, LR, LR,0,0,1402.098815,207.5192901,100,100
64,1,64, LR, LR,0,0,1422.110824,213.9592669,100,100
65,1,65, LR, LR,0,0,1500.315354,276.8140572,100,100
66,2,1, LR, LR,0,0,13.8839603,3.277524327,100,100
67,2,2, LR, LR,0,0,16.68263119,3.011819884,100,100
68,2,3, LR, LR,0,0,12.03438107,3.483990067,100,100
69,2,4, LR, LR,0,0,7.236006498,2.392290688,100,100
70,2,5, LR, LR,0,0,3.354328607,1.06533657,100,100
71,2,6, LR, LR,0,0,4.762787321,1.544648799,100,100
72,2,7, LR, LR,0,0,2.794216832,0.996103612,100,100
73,2,8, LR, LR,0,0,2.272037292,0.733513832,100,100
74,2,9, LR, LR,0,0,1.002769488,0.345033357,100,100
75,2,10, LR, LR,0,0,2.627063517,0.218552175,100,100
76,2,11, LR, LR,0,0,25.55971679,0.277965755,100,100
77,2,12, LR, LR,0,0,5.962819385,0.130544654,100,100
78,2,13, LR, LR,0,0,13.75047705,1.92386037,100,100
79,2,14, LR, LR,0,0,24.10723402,0.285785417,100,100
80,2,15, LR, LR,0,0,29.00530776,7.748695911,100,100
81,2,16, LR, LR,0,0,16.83171285,1.558663875,100,100
82,2,17, LR, LR,0,0,39.11096644,1.793958087,100,100
83,2,18, LR, LR,0,0,79.58702279,19.47452044,100,100
84,2,19, LR, LR,0,0,74.36916994,23.90528216,100,100
85,2,20, LR, LR,0,0,100.8760944,39.37883991,100,100
86,2,21, LR, LR,0,0,660.2437934,295.7450521,100,100
87,2,22, LR, LR,0,0,521.1675553,210.4195009,100,100
88,2,23, LR, LR,0,0,310.8913614,121.18517,100,100
89,2,24, LR, LR,0,0,565.923849,205.4233055,100,100
90,2,25, LR, LR,0,0,629.2572407,200.1848877,100,100
91,2,26, LR, LR,0,0,1316.390023,370.9482519,100,100
92,2,27, LR, SVR,11.39639258,1.604154177,716.7482578,264.6462779,100,100
93,2,28, KNN, SVR,161.0390511,43.63744407,1247.154502,494.1487247,100,100
94,2,29, LR, SVR,383.9945767,196.8528997,1400.999535,607.3510711,100,100
95,2,30, KNN, KNN,595.9481849,264.2603974,2199.889214,919.0772406,100,100
96,2,31, RF, SVR,571.496075,280.3978135,1479.513509,530.7908529,100,100
97,2,32, KNN, RF,509.9329741,184.7367825,1038.209859,316.476422,100,100
98,2,33, KNN, SVR,230.578699,77.84721181,1834.507972,418.3084106,100,100
99,2,34, NN, SVR,102.3786284,19.2308062,1537.64412,306.1692188,100,100
100,2,35, LR, LR,512.8668518,132.7392402,1371.019475,317.6032227,100,100
101,2,36, KNN, KNN,122.3098915,44.80592456,350.0710062,98.30931157,100,100
102,2,37, KNN, NN,135.0630647,38.06249783,249.8822401,64.90910993,100,100
103,2,38, NN, NN,20.80665363,10.56963527,269.4603582,60.95569787,100,100
104,2,40, LR, LR,0,0,13.21434797,3.161087229,100,100
105,2,41, LR, LR,0,0,17.1906915,3.440169051,100,100
106,2,42, LR, LR,0,0,38.34216033,7.203095772,100,100
107,2,43, LR, LR,0,0,57.31209106,10.18322296,100,100
108,2,44, LR, LR,0,0,108.1461511,20.508514,100,100
109,2,45, LR, LR,0,0,119.2016395,10.17546326,100,100
110,2,46, LR, LR,0,0,145.3360904,5.168032498,100,100
111,2,47, LR, LR,0,0,120.5115522,4.013808401,100,100
112,2,48, KNN, KNN,2.714428564,0.350770474,155.9987146,15.70402273,100,100
113,2,49, NN, KNN,23.78507782,3.513321718,460.4760684,64.17167969,100,100
114,2,50, KNN, SVR,7.57822906,1.191292664,731.6026504,151.1613932,100,100
115,2,51, LR, SVR,229.0540794,64.97861054,998.5209242,260.812324,100,100
116,2,52, LR, NN,442.7071203,158.6514913,1490.453536,453.2398939,100,100
117,2,53, LR, SVR,435.6586684,115.1138473,1651.69316,426.7127544,100,100
118,2,54, RF, RF,578.0250112,182.7696725,1098.979053,374.5110766,100,100
119,2,55, KNN, KNN,422.3308139,113.9035102,1165.163717,400.3587679,100,100
120,2,56, RF, RF,1395.433168,328.9696879,1400.724838,389.2558732,100,100
121,2,57, KNN, SVR,569.4314801,100.8684457,1093.889593,314.2449905,100,100
122,2,58, LR, KNN,377.2718445,134.1750484,555.906847,175.3289915,100,100
123,2,59, RF, SVR,178.6936331,36.17609731,479.269807,109.7141414,100,100
124,2,60, KNN, SVR,36.47179006,9.276790594,343.2346987,66.20740904,100,100
125,2,61, LR, LR,0,0,537.665587,88.21412094,100,100
126,2,62, LR, LR,0,0,867.8304126,115.5484467,100,100
127,2,63, LR, LR,0,0,721.2075312,134.1859908,100,100
128,2,64, LR, LR,0,0,733.9077628,126.2385342,100,100
129,2,65, LR, LR,0,0,1235.095786,90.68771159,100,100
130,3,1, LR, LR,0,0,16.51811917,3.483000256,100,100
131,3,2, LR, LR,0,0,22.21780314,5.226908736,100,100
132,3,3, LR, LR,0,0,16.4810163,3.843128693,100,100
133,3,4, LR, LR,0,0,9.516615514,2.553667396,100,100
134,3,5, LR, LR,0,0,5.97599984,1.942924973,100,100
135,3,6, LR, LR,0,0,6.868383064,1.928056872,100,100
136,3,7, LR, LR,0,0,6.767605509,1.552420951,100,100
137,3,8, LR, LR,0,0,3.037948732,0.925796975,100,100
138,3,9, LR, LR,0,0,1.468533853,0.517127467,100,100
139,3,10, LR, LR,0,0,1.387993499,0.42362683,100,100
140,3,11, LR, LR,0,0,4.526236249,0.455450713,100,100
141,3,12, LR, LR,0,0,5.63037833,0.313000019,100,100
142,3,13, LR, LR,0,0,6.084350178,1.21431933,100,100
143,3,14, LR, LR,0,0,32.1561705,0.088238232,100,100
144,3,15, LR, LR,0,0,11.55955104, nan,100,100
145,3,16, LR, LR,0,0,6.993576736, nan,100,100
146,3,17, LR, LR,0,0,5.543511084,1.355231934,100,100
147,3,18, LR, LR,0,0,19.53542598,0.500739997,100,100
148,3,19, LR, LR,0,0,46.74741646,15.4629929,100,100
149,3,20, LR, LR,0,0,435.0776176,174.5261285,100,100
150,3,21, LR, LR,0,0,673.7677793,253.4088807,100,100
151,3,22, LR, LR,0,0,231.6539587,78.86821013,100,100
152,3,23, LR, LR,0,0,587.6641526,169.1749878,100,100
153,3,24, LR, LR,0,0,1432.556375,288.2983969,100,100
154,3,25, LR, LR,0,0,916.9394746,226.5328311,100,100
155,3,26, LR, LR,0,0,651.2683011,168.4757068,100,100
156,3,27, RF, SVR,22.28455887,4.306975972,517.8900141,209.9134115,100,100
157,3,28, NN, NN,183.216112,56.99065066,819.0020305,325.3366898,100,100
158,3,29, KNN, SVR,785.9065004,285.4711528,1377.537432,642.0884753,100,100
159,3,30, KNN, KNN,1089.809459,428.9838277,1737.643753,613.3850607,100,100
160,3,31, LR, SVR,335.3311526,122.3681814,706.0554103,270.6924716,100,100
161,3,32, NN, SVR,337.8752459,99.88503858,952.9381989,190.569688,100,100
162,3,33, NN, SVR,305.1377852,81.99659687,1550.750962,287.2381407,100,100
163,3,34, NN, SVR,151.6551006,27.70380468,1369.372438,309.107666,100,100
164,3,35, LR, SVR,115.9704933,26.10371405,760.1704262,171.9363582,100,100
165,3,36, KNN, SVR,109.0307499,34.92693405,237.4988404,73.00169112,100,100
166,3,37, NN, NN,80.91804014,36.26605658,98.32608457,36.86916524,100,100
167,3,38, NN, NN,33.50215157,16.71100607,61.55358203,18.14964012,100,100
168,3,40, LR, LR,0,0,307.1222273,49.05711873,100,100
169,3,41, LR, LR,0,0,189.6169134,32.13074008,100,100
170,3,42, LR, LR,0,0,211.0294213,39.41162109,100,100
171,3,43, LR, LR,0,0,511.1181593,65.64158492,100,100
172,3,44, LR, LR,0,0,615.063321,90.67772352,100,100
173,3,45, LR, LR,0,0,611.6763259,118.8193712,100,100
174,3,46, LR, LR,0,0,243.3439675,47.08011653,100,100
175,3,47, LR, LR,0,0,114.1328778,22.33125305,100,100
176,3,48, LR, SVR,217.7771523,34.02329724,397.7333542,101.2766036,100,100
177,3,49, LR, LR,58.50546931,15.20418857,702.1158038,134.2619463,100,100
178,3,50, LR, SVR,132.7678499,31.56756447,1011.208551,227.1675046,100,100
179,3,51, KNN, KNN,74.79058591,16.39377413,1511.448687,327.0754348,100,100
180,3,52, KNN, SVR,66.40602721,24.45459349,1153.41823,281.4696923,100,100
181,3,53, LR, LR,253.0961716,99.77854573,1698.179761,410.3458862,100,100
182,3,54, LR, KNN,290.6825643,87.08488349,1294.860445,313.400495,100,100
183,3,55, LR, LR,555.3395361,197.8171995,995.0128977,250.9494452,100,100
184,3,56, KNN, KNN,703.5790729,167.6514466,884.8391107,254.6668761,100,100
185,3,57, KNN, KNN,80.66302138,28.66789306,716.036644,171.8855168,100,100
186,3,58, RF, RF,152.728432,46.16561669,278.9951537,71.40093392,100,100
187,3,59, NN, SVR,58.48691363,13.27020491,306.9557688,71.95415004,100,100
188,3,60, NN, KNN,59.2416149,14.47628986,230.4920358,28.81011789,100,100
189,3,61, NN, NN,15.35296922,2.140952266,253.2917486,40.91727547,100,100
190,3,62, LR, LR,0,0,504.0448062,44.80791016,100,100
191,3,63, LR, LR,0,0,743.8267466,92.84355618,100,100
192,3,64, LR, LR,0,0,207.5620113,46.30953677,100,100
193,3,65, LR, LR,0,0,256.8195143,36.25407041,100,100
194,4,1, LR, LR,0,0,19.06602465,3.313052728,100,100
195,4,2, LR, LR,0,0,15.41456848,4.371185106,100,100
196,4,3, LR, LR,0,0,19.00007401,5.772360026,100,100
197,4,4, LR, LR,0,0,13.11038824,4.37501625,100,100
198,4,5, LR, LR,0,0,9.184761259,2.745158162,100,100
199,4,6, LR, LR,0,0,6.923012463,2.246989502,100,100
200,4,7, LR, LR,0,0,13.02576573,3.334599937,100,100
201,4,8, LR, LR,0,0,6.535058599,1.885052011,100,100
202,4,9, LR, LR,0,0,3.005250705,1.129663833,100,100
203,4,10, LR, LR,0,0,2.364680699,0.764371614,100,100
204,4,11, LR, LR,0,0,2.518936158,0.550556242,100,100
205,4,12, LR, LR,0,0,2.770851239,0.77967366,100,100
206,4,13, LR, LR,0,0,5.4292806,1.587691171,100,100
207,4,14, LR, LR,0,0,12.78397624,0.195708689,100,100
208,4,15, LR, LR,0,0,12.60138147,0.0178,100,100
209,4,16, LR, LR,0,0,2.989752851, nan,100,100
210,4,17, LR, LR,0,0,4.148507998,0.686033355,100,100
211,4,18, LR, LR,0,0,3.476654449,0.029170001,100,100
212,4,19, LR, LR,0,0,75.152503,15.31180967,100,100
213,4,20, LR, LR,0,0,242.6143961,107.9255934,100,100
214,4,21, LR, LR,0,0,486.6231737,173.0162515,100,100
215,4,22, LR, LR,0,0,614.5667131,175.2092833,100,100
216,4,23, LR, LR,0,0,605.7183538,154.0013975,100,100
217,4,24, LR, LR,0,0,1619.551956,343.1880539,100,100
218,4,25, SVR, KNN,0.04642244,0.012162143,911.8137937,167.7174983,100,100
219,4,26, SVR, SVR,17.76248293,3.775727116,751.5751171,141.2348927,100,100
220,4,27, KNN, SVR,105.9705057,30.13471943,400.89556,154.8291955,100,100
221,4,28, LR, LR,505.2303001,165.088821,632.6416724,220.9583845,100,100
222,4,29, KNN, NN,654.7818935,201.4189914,1267.824594,425.1944792,100,100
223,4,30, LR, SVR,821.5340517,194.0454201,1396.697354,502.8487244,100,100
224,4,31, NN, SVR,36.08296213,6.745999444,1140.475957,268.8880942,100,100
225,4,32, NN, SVR,63.80292028,15.8882092,883.497389,207.1259258,100,100
226,4,33, KNN, KNN,585.7552063,107.7364793,980.8016578,237.3287057,100,100
227,4,34, KNN, SVR,181.3550143,39.77649728,919.9076962,221.4661845,100,100
228,4,35, LR, RF,408.8711744,105.7314583,583.34232,143.8799468,100,100
229,4,36, LR, SVR,138.7436331,34.78971451,1118.075609,221.4035645,100,100
230,4,37, NN, SVR,137.24112,33.66032365,583.7632477,107.1826172,100,100
231,4,38, NN, SVR,60.76126746,12.60192825,133.7694301,28.70471598,100,100
232,4,39, NN, NN,9.941417597,9.28094807,57.2081656,14.39653276,100,100
233,4,41, LR, LR,0,0,192.1220816,27.20432692,100,100
234,4,42, LR, LR,0,0,312.023464,42.6010588,100,100
235,4,43, LR, LR,0,0,371.9118883,58.62856702,100,100
236,4,44, LR, LR,0,0,734.8628429,116.5813907,100,100
237,4,45, LR, LR,0,0,1478.368196,200.8881836,100,100
238,4,46, LR, LR,0,0,1469.801656,272.6838157,100,100
239,4,47, LR, LR,0,0,944.7271052,160.4441384,100,100
240,4,48, SVR, SVR,0.183063736,0.115476761,392.2075951,74.14331055,100,100
241,4,49, LR, LR,188.2573195,31.1171925,368.0465923,87.91013327,100,100
242,4,50, SVR, SVR,3.629562386,0.577605667,349.2112979,84.40667849,100,100
243,4,51, RF, RF,63.52064157,18.98008972,1111.230344,256.8812643,100,100
244,4,52, KNN, KNN,617.8319771,107.5581312,1054.220156,267.8213227,100,100
245,4,53, RF, RF,828.235271,157.3152984,1083.77183,275.1637707,100,100
246,4,54, KNN, KNN,186.7439025,38.76371321,1114.16164,293.85725,100,100
247,4,55, LR, SVR,88.31714168,40.1060062,670.8652196,174.7386579,100,100
248,4,56, LR, KNN,387.0108867,99.99455538,576.4271644,143.9338093,100,100
249,4,57, LR, SVR,301.3386754,121.6143692,988.3830264,187.9692549,100,100
250,4,58, RF, SVR,624.5289246,148.0123145,819.6419822,150.8058894,100,100
251,4,59, KNN, KNN,334.1435781,76.04149686,668.4053126,126.9012984,100,100
252,4,60, LR, SVR,118.3340226,17.83948328,650.9238845,106.2172481,100,100
253,4,61, NN, NN,22.34305217,5.880792102,369.5379294,46.6088295,100,100
254,4,62, KNN, KNN,0,0,374.5597726,29.4513933,100,100
255,4,63, LR, LR,0,0,748.1433782,100.6160714,100,100
256,4,64, LR, LR,0,0,587.2670928,89.60922263,100,100
257,4,65, LR, LR,0,0,289.8931506,56.73956819,100,100
258,5,1, LR, LR,0,0,30.99241772,6.97592649,100,100
259,5,2, LR, LR,0,0,14.0770179,4.732907046,100,100
260,5,3, LR, LR,0,0,16.15527618,5.620435839,100,100
261,5,4, LR, LR,0,0,13.81470924,5.347338702,100,100
262,5,5, LR, LR,0,0,13.80304814,3.678760187,100,100
263,5,6, LR, LR,0,0,9.60282399,3.296791377,100,100
264,5,7, LR, LR,0,0,9.081937601,2.773704844,100,100
265,5,8, LR, LR,0,0,7.482812633,2.593950861,100,100
266,5,9, LR, LR,0,0,5.629550976,1.528447259,100,100
267,5,10, LR, LR,0,0,3.235074356,0.983501434,100,100
268,5,11, LR, LR,0,0,2.851157519,0.870267745,100,100
269,5,12, LR, LR,0,0,4.566883456,1.510404587,100,100
270,5,13, LR, LR,0,0,5.365942538,1.88822501,100,100
271,5,14, LR, LR,0,0,1.52758475,0.156316669,100,100
272,5,15, LR, LR,0,0,2.723270602, nan,100,100
273,5,16, LR, LR,0,0,1.425761731,0.177636363,100,100
274,5,17, LR, LR,0,0,1.075104647, nan,100,100
275,5,18, LR, LR,0,0,1.687926589,2.00E-05,100,100
276,5,19, LR, LR,0,0,139.6156405,52.68450928,100,100
277,5,20, LR, LR,0,0,358.1132064,139.5865215,100,100
278,5,21, LR, LR,0,0,934.714277,276.5494074,100,100
279,5,22, LR, LR,0,0,900.4407991,169.8424346,100,100
280,5,23, LR, LR,0,0,486.4170115,114.538299,100,100
281,5,24, RF, RF,0,0,826.3240527,76.34729492,100,100
282,5,25, SVR, SVR,12.70980135,2.413393635,435.0971504,139.4842566,100,100
283,5,26, KNN, SVR,157.3433474,34.88464672,366.4488916,126.2489993,100,100
284,5,27, SVR, NN,572.0266419,175.5770336,946.2430156,392.2538683,100,100
285,5,28, KNN, SVR,407.810326,112.8642862,1183.836122,458.1129892,100,100
286,5,29, NN, NN,629.1746989,145.7614821,1176.438449,504.8830313,100,100
287,5,30, RF, SVR,866.7495158,224.6231434,1510.878958,523.8509388,100,100
288,5,31, LR, NN,469.5551915,120.5653501,806.8121815,263.5296296,100,100
289,5,32, NN, NN,421.191208,83.35307681,574.0985163,172.6970024,100,100
290,5,33, KNN, KNN,59.2200605,16.99712739,2534.709756,539.093687,100,100
291,5,34, NN, SVR,28.35204915,9.26237353,1304.322869,246.7957158,100,100
292,5,35, RF, RF,92.5121297,30.5857502,371.0867914,109.4946703,100,100
293,5,36, LR, RF,576.2795317,132.1011028,633.5516744,138.5331695,100,100
294,5,37, RF, KNN,114.1027038,33.00847768,690.458958,147.7090845,100,100
295,5,38, KNN, SVR,125.7606393,19.67333349,258.2975151,59.66476224,100,100
296,5,39, SVR, SVR,17.34701776,2.359269461,120.174974,31.68545998,100,100
297,5,40, NN, NN,14.16894592,12.06371998,1035.729471,164.9906056,100,100
298,5,41, KNN, SVR,19.09199508,4.626581921,2978.837728,420.7717874,100,100
299,5,42, RF, RF,91.87196215,27.39999435,484.9781929,127.1460472,100,100
300,5,43, NN, NN,16.88417286,12.73431387,266.3852408,72.16906524,100,100
301,5,44, NN, NN,22.717599,14.89433577,392.1592151,64.86954753,100,100
302,5,46, LR, LR,0,0,788.0669205,79.92697108,100,100
303,5,47, SVR, NN,0.339535759,0.064937848,770.8387666,128.4851444,100,100
304,5,48, KNN, SVR,24.79990547,3.824300467,719.5588927,124.277207,100,100
305,5,49, RF, SVR,205.1469367,32.51742093,414.8894211,133.1674209,100,100
306,5,50, SVR, SVR,12.68496157,2.680100357,571.2776265,144.61741,100,100
307,5,51, RF, SVR,311.976966,51.59638041,919.6490397,234.0177654,100,100
308,5,52, LR, LR,710.5799195,107.0470597,869.3336364,207.6136579,100,100
309,5,53, KNN, KNN,286.07619,54.16880761,1161.063306,317.1830936,100,100
310,5,54, LR, RF,395.5888268,114.5909254,544.7858201,185.0978733,100,100
311,5,55, NN, SVR,71.72904609,18.83419047,753.5221856,179.4952842,100,100
312,5,56, KNN, KNN,157.4873767,50.37088263,317.5422487,98.43309839,100,100
313,5,57, SVR, SVR,4.521304778,1.220159131,1196.014543,250.614968,100,100
314,5,58, RF, RF,805.9329473,174.4403876,1117.460009,227.5510456,100,100
315,5,59, RF, KNN,361.5909236,111.6885558,892.2856812,236.4036287,100,100
316,5,60, RF, RF,72.1809186,16.7112133,715.0815839,112.7192237,100,100
317,5,61, SVR, SVR,11.8395139,1.578464279,1060.468986,165.47066,100,100
318,5,62, RF, RF,0,0,490.2022741,83.89288287,100,100
319,5,63, LR, LR,0,0,804.4134947,120.3653582,100,100
320,5,64, LR, LR,0,0,1337.018377,140.6824384,100,100
321,5,65, LR, LR,0,0,1546.718226,175.1662636,100,100
322,6,1, LR, LR,0,0,28.51538588,7.310427837,100,100
323,6,2, LR, LR,0,0,19.52737922,6.485966733,100,100
324,6,3, LR, LR,0,0,19.9908521,6.930168723,100,100
325,6,4, LR, LR,0,0,15.88421632,5.179418447,100,100
326,6,5, LR, LR,0,0,13.66190857,4.646322886,100,100
327,6,6, LR, LR,0,0,12.99845166,3.890283921,100,100
328,6,7, LR, LR,0,0,5.635803905,2.323695037,100,100
329,6,8, LR, LR,0,0,5.433652391,2.085366544,100,100
330,6,9, LR, LR,0,0,3.742506191,1.174962593,100,100
331,6,10, LR, LR,0,0,4.477964349,1.256771606,100,100
332,6,11, LR, LR,0,0,3.23270504,1.184716998,100,100
333,6,12, LR, LR,0,0,2.090622047,0.863156441,100,100
334,6,13, LR, LR,0,0,4.864806151,0.413287057,100,100
335,6,14, LR, LR,0,0,0.315870444, nan,100,100
336,6,15, LR, LR,0,0,10.40753793,2.864889908,100,100
337,6,16, LR, LR,0,0,6.077491651, nan,100,100
338,6,17, LR, LR,0,0,15.6972237, nan,100,100
339,6,18, LR, LR,0,0,63.42847842,10.5833949,100,100
340,6,19, LR, LR,0,0,288.6202887,77.22985197,100,100
341,6,20, LR, LR,0,0,319.5771545,143.5129582,100,100
342,6,21, LR, LR,0,0,687.6659731,260.6204857,100,100
343,6,22, LR, LR,0,0,902.8823561,304.8302313,100,100
344,6,23, LR, LR,0,0,927.2779593,189.1536571,100,100
345,6,24, NN, SVR,19.92947662,2.98348386,706.2091197,227.5621315,100,100
346,6,25, RF, SVR,192.0100725,54.8433226,443.9624354,191.8354078,100,100
347,6,26, KNN, SVR,476.3954093,128.2210811,769.6183832,329.3502769,100,100
348,6,27, NN, SVR,175.146478,53.28554562,1344.602603,522.0514844,100,100
349,6,28, KNN, SVR,1109.646391,340.1568064,1689.186124,651.6436719,100,100
350,6,29, LR, SVR,635.0281754,176.7830626,1560.638816,545.1600859,100,100
351,6,30, LR, SVR,840.2093206,234.4670663,1965.983555,543.0028533,100,100
352,6,31, NN, SVR,262.2550259,45.25072215,812.6430951,207.2013822,100,100
353,6,32, KNN, SVR,101.3673886,20.28009421,609.413367,185.2853588,100,100
354,6,33, KNN, SVR,309.2426818,64.5519443,2373.878877,456.6212139,100,100
355,6,34, KNN, SVR,440.7928459,61.8588353,1774.541104,281.6931704,100,100
356,6,35, KNN, KNN,261.8067013,71.24451267,1149.577003,258.1218959,100,100
357,6,36, KNN, SVR,136.0718611,51.09931134,625.1072862,197.0976204,100,100
358,6,37, KNN, SVR,515.2129456,88.16056043,589.6175516,152.844308,100,100
359,6,38, KNN, SVR,571.369084,154.0197174,1038.316883,318.6430139,100,100
360,6,39, LR, SVR,911.0793046,170.0976571,1010.400806,231.9537919,100,100
361,6,40, SVR, NN,139.0079625,38.27342906,2240.106397,217.3514375,100,100
362,6,41, SVR, SVR,15.98595808,2.963565239,1747.736804,196.1054534,100,100
363,6,42, KNN, KNN,79.16182482,25.56320335,820.6672014,236.7878644,100,100
364,6,43, RF, KNN,485.420979,114.5751502,586.9919737,162.1287157,100,100
365,6,44, RF, SVR,137.3774015,42.54093236,281.0896709,79.19684169,100,100
366,6,45, NN, SVR,65.57005641,29.01193965,205.7313501,67.9147243,100,100
367,6,46, NN, SVR,19.23937731,5.662997074,971.851049,182.0641714,100,100
368,6,47, KNN, SVR,66.72793,12.66390656,725.3711517,140.8089787,100,100
369,6,48, RF, SVR,114.9322839,24.09906194,1026.3021,240.0413411,100,100
370,6,49, RF, SVR,205.3357292,46.63490371,1262.809089,330.1911122,100,100
371,6,50, RF, SVR,58.03742677,19.41901253,1180.126385,357.6290225,100,100
372,6,51, NN, SVR,26.82997981,5.461523094,849.1888013,218.9060769,100,100
373,6,52, LR, LR,1021.934813,149.0899091,1208.353425,327.3317743,100,100
374,6,53, KNN, KNN,52.75619775,17.95452676,858.431661,217.869283,100,100
375,6,54, LR, RF,763.1223521,196.2096134,979.8237124,333.9471782,100,100
376,6,55, RF, RF,534.9458792,228.251481,1043.858817,403.0363582,100,100
377,6,56, RF, RF,439.4620189,71.04379321,579.2230567,151.5155309,100,100
378,6,57, RF, RF,43.59154709,14.51071456,993.1486924,245.1800686,100,100
379,6,58, LR, RF,240.1016414,75.61522169,1394.498943,309.5586868,100,100
380,6,59, RF, RF,287.5251055,76.20742748,995.8645839,194.9068179,100,100
381,6,60, RF, RF,435.1059973,94.08784618,895.0714357,138.6161041,100,100
382,6,61, RF, KNN,102.9601036,17.58992556,1029.964711,183.9207612,100,100
383,6,62, LR, RF,1.56274212,0.237872334,1349.413854,215.9216461,100,100
384,6,63, LR, LR,0,0,875.0622664,147.5640159,100,100
385,6,64, LR, LR,0,0,672.3074074,101.1053738,100,100
386,6,65, LR, LR,0,0,1089.461123,82.04232272,100,100
387,7,1, LR, LR,0,0,44.69590175,7.019356537,100,100
388,7,2, LR, LR,0,0,24.13933634,6.374065502,100,100
389,7,3, LR, LR,0,0,14.13111108,5.657886929,100,100
390,7,4, LR, LR,0,0,14.65675485,5.206008591,100,100
391,7,5, LR, LR,0,0,13.38319279,4.57290911,100,100
392,7,6, LR, LR,0,0,9.44421974,3.438330579,100,100
393,7,7, LR, LR,0,0,5.362670623,2.1679231,100,100
394,7,8, LR, LR,0,0,4.976271822,2.025381747,100,100
395,7,9, LR, LR,0,0,7.104034395,2.518406982,100,100
396,7,10, LR, LR,0,0,6.204841111,2.003615551,100,100
397,7,11, LR, LR,0,0,3.335706349,1.128077783,100,100
398,7,12, LR, LR,0,0,1.024858811,0.280836594,100,100
399,7,13, LR, LR,0,0,13.0707074,2.405773417,100,100
400,7,14, LR, LR,0,0,4.369104217,2.57154007,100,100
401,7,15, LR, LR,0,0,3.655933647, nan,100,100
402,7,16, LR, LR,0,0,0.081770599,0.0383,100,100
403,7,17, LR, LR,0,0,0.010355674, nan,100,100
404,7,18, LR, LR,0,0,183.7675757,87.75388184,100,100
405,7,19, LR, LR,0,0,175.8391441,52.80303634,100,100
406,7,20, LR, LR,0,0,449.2425636,142.6129325,100,100
407,7,21, LR, LR,0,0,1484.132228,490.1097197,100,100
408,7,22, LR, LR,0,0,938.1976642,245.7187965,100,100
409,7,23, SVR, SVR,0.071251361,0.065891007,1314.057348,256.6480887,100,100
410,7,24, SVR, SVR,137.3565364,34.25859281,805.4037948,308.018821,100,100
411,7,25, NN, SVR,152.8092329,48.41749998,535.7609785,224.3218976,100,100
412,7,26, KNN, SVR,626.525185,175.4489988,894.512861,418.2120787,100,100
413,7,27, KNN, SVR,170.8547075,56.71392802,1696.693708,666.9275841,100,100
414,7,28, SVR, NN,233.9223014,68.30515735,2219.194032,655.7380559,100,100
415,7,29, NN, SVR,164.9746318,46.0779293,3212.46037,387.3335503,100,100
416,7,30, LR, SVR,481.3912502,109.6646244,1267.105026,312.5042905,100,100
417,7,31, KNN, SVR,83.68441094,25.44913899,542.9406352,169.6040365,100,100
418,7,32, RF, SVR,276.4109009,56.06315934,845.7768618,218.0725369,100,100
419,7,33, LR, LR,789.5055029,202.6367024,2673.538338,513.8487328,100,100
420,7,34, LR, LR,450.8884476,147.7184771,1646.844943,492.0469441,100,100
421,7,35, LR, LR,101.9875685,76.84243235,1428.327901,434.5744358,100,100
422,7,36, LR, LR,1113.209302,351.8291953,1591.731246,463.6237331,100,100
423,7,37, RF, RF,342.9454754,168.0709041,1561.922301,520.7554618,100,100
424,7,38, RF, NN,1052.745754,413.318047,1496.17974,612.3372505,100,100
425,7,39, LR, LR,736.799214,363.5700625,1982.901363,642.6011686,100,100
426,7,40, LR, SVR,670.8298698,188.9280487,1820.858615,473.5209573,100,100
427,7,41, KNN, SVR,140.5385565,35.65615274,820.3546765,210.0169168,100,100
428,7,42, RF, SVR,522.335091,130.1488643,880.2918524,240.1009233,100,100
429,7,43, KNN, SVR,267.25388,54.07688563,904.3131992,209.7869402,100,100
430,7,44, RF, SVR,373.1242884,84.79551305,715.7285333,186.516152,100,100
431,7,45, NN, SVR,224.9463735,50.95686608,505.4396521,134.9713017,100,100
432,7,46, RF, SVR,137.250266,34.74689613,464.4048793,111.0252675,100,100
